"","user_id","item_id"
"10895",536446,210226
"10896",536446,226498
"10897",536446,257158
"10898",536446,267723
"10899",536446,270248
"10900",536446,344617
"10901",536446,347410
"10902",536446,397543
"10903",536446,405897
"10904",536446,418175
"10905",536446,434897
"10906",536446,440749
"10907",536446,457354
"10908",536446,492607
"10909",536446,499437
"10910",536446,526110
"10911",536446,533654
"10912",536446,540934
"10913",536446,543790
"10914",536446,553257
"10915",536446,556804
"10916",536446,607946
"10917",536446,609834
"10949",367972,25311
"10950",367972,56437
"10951",367972,60117
"10952",367972,67176
"10953",367972,169708
"10954",367972,179785
"10955",367972,196852
"10956",367972,206975
"10957",367972,210226
"10958",367972,270248
"10959",367972,280533
"10960",367972,347410
"10961",367972,371598
"10962",367972,436056
"10963",367972,467178
"10964",367972,596241
"10965",367972,397218
"10966",367972,624626
"10967",367972,117647
"10968",367972,207574
"10969",367972,558154
"10973",536446,624626
"10974",536446,127918
"10975",536446,491842
"10976",536446,150385
"10977",536446,94956
"10978",536446,36711
"10979",536446,34525
"10980",536446,584961
"10981",536446,264632
"11004",367972,569497
"11005",367972,25851
"11006",367972,155445
"11007",367972,245719
"11008",367972,405341
"11009",367972,569179
"11010",536446,309662
"11194",536446,47201
"11195",536446,457975
"11239",967809,353696
"11488",536446,510233
"11489",536446,117903
"11490",536446,11056
"11802",536446,581930
"11803",536446,11486
"11805",536446,425170
"11806",536446,239592
"11807",536446,190032
"11824",536446,357972
"11986",536446,189820
"12239",536446,39418
"12240",536446,425063
"12324",201097,12563
"12325",201097,40458
"12326",201097,47528
"12327",201097,68496
"12328",201097,129462
"12329",201097,146781
"12330",201097,175835
"12331",201097,180037
"12332",201097,189820
"12333",201097,192496
"12334",201097,194044
"12335",201097,212016
"12336",201097,239762
"12337",201097,304287
"12338",201097,480021
"12339",201097,489371
"12370",197155,9101
"12371",197155,12563
"12372",197155,44335
"12373",197155,47528
"12374",197155,56437
"12375",197155,68496
"12376",197155,96319
"12377",197155,129462
"12378",197155,169708
"12379",197155,175835
"12380",197155,189820
"12381",197155,192496
"12382",197155,196852
"12383",197155,206847
"12384",197155,212016
"12693",592755,9101
"12694",592755,175835
"12695",592755,189820
"12758",536446,406596
"12759",536446,27171
"12760",536446,162376
"12761",536446,337770
"12762",536446,479165
"12763",536446,522910
"12764",536446,559482
"12765",536446,572144
"12766",536446,533884
"12767",536446,113381
"12768",536446,339097
"13465",536446,528702
"13923",967809,189820
"13934",967809,611203
"13935",967809,589869
"13936",967809,119488
"14475",598445,211628
"14476",598445,349388
"14509",967809,165538
"14859",598445,106447
"15084",967809,119236
"15981",333242,165039
"15988",999354,12563
"15989",999354,56437
"17023",967809,582844
"17024",967809,544999
"17739",247824,9101
"17740",247824,19106
"17741",247824,21244
"17742",247824,25311
"17743",247824,34812
"17744",247824,51137
"17745",247824,55629
"17746",247824,117158
"17747",247824,146781
"17748",247824,161901
"17749",247824,189820
"17750",247824,196852
"17751",247824,206975
"17752",247824,213829
"17753",247824,226498
"17754",247824,267723
"17755",247824,290303
"17756",247824,344617
"17757",247824,357972
"17758",247824,364441
"17759",247824,371598
"17760",247824,405897
"17761",247824,418175
"17762",247824,428105
"17763",247824,434897
"17764",247824,457583
"17765",247824,465636
"17766",247824,470086
"17767",247824,489371
"17768",247824,523835
"17769",247824,532453
"17770",247824,541988
"17771",247824,569850
"17772",247824,609834
"17773",247824,471192
"17774",247824,70532
"17957",127488,1383
"17958",127488,34525
"17959",127488,111280
"17960",127488,123601
"17961",127488,147073
"17962",127488,234288
"17963",127488,270248
"17964",127488,282465
"18539",2473,25311
"18540",2473,51137
"18541",2473,67176
"18542",2473,96467
"18543",2473,112273
"18544",2473,206975
"18545",2473,210226
"18546",2473,267846
"18547",2473,270248
"18548",2473,285175
"18549",2473,303578
"18550",2473,324045
"18551",2473,371598
"18552",2473,397543
"18553",2473,436056
"18554",2473,486392
"18555",2473,493655
"18720",380835,210839
"18729",247824,486797
"18730",247824,528702
"18731",247824,363029
"18732",247824,523110
"18733",247824,614131
"18734",247824,240886
"18735",247824,486686
"18736",247824,410567
"18892",247824,434290
"18893",247824,503378
"18894",247824,92446
"18895",247824,316260
"18896",247824,217944
"18922",247824,61400
"18923",247824,47548
"19302",967809,169708
"19316",825976,163101
"19317",825976,215524
"19318",825976,228988
"19319",825976,262605
"19320",825976,290893
"19321",825976,294427
"19322",825976,364441
"19323",825976,424817
"19324",825976,470248
"19325",825976,491417
"19326",825976,521255
"19327",825976,569179
"19328",825976,612520
"19329",825976,614243
"19357",825976,529377
"19363",380835,100920
"19364",380835,509945
"19385",825976,185825
"19387",825976,536930
"19395",825976,540951
"19396",825976,151577
"19403",825976,114385
"19404",825976,55098
"19405",825976,88628
"19426",825976,316003
"19506",825976,144790
"19507",825976,3082
"19508",825976,88456
"19516",825976,162478
"19517",825976,209463
"19518",825976,263950
"19519",825976,411124
"19520",825976,482858
"19521",825976,350416
"19522",825976,460669
"19523",825976,546911
"19524",825976,82802
"19525",825976,371677
"19526",825976,604897
"19527",825976,20381
"19583",825976,335726
"19609",825976,619535
"19616",825976,305561
"19630",825976,227491
"19632",825976,559371
"19633",825976,27231
"19739",825976,39060
"19740",825976,339215
"19901",825976,300102
"19902",825976,300844
"19903",825976,92247
"19929",825976,549463
"19940",825976,140811
"19941",825976,451567
"19942",825976,413172
"19943",825976,381411
"19945",825976,48792
"19946",825976,417938
"20015",825976,598967
"20047",825976,188981
"20073",825976,301333
"20074",825976,196558
"20217",825976,232522
"20218",825976,541925
"20219",825976,213202
"20220",825976,411508
"20221",825976,312760
"20222",825976,357286
"20229",825976,214251
"20230",825976,618020
"20390",825976,541648
"20435",825976,465564
"20442",825976,230329
"20443",825976,341863
"20446",825976,234426
"20447",825976,202606
"20471",825976,215069
"20546",825976,453862
"20694",758891,122454
"20696",825976,559464
"20697",825976,191936
"20698",825976,107369
"20756",825976,445148
"21027",758891,103119
"21028",758891,60419
"21029",758891,74231
"21030",758891,250111
"21031",758891,265273
"21032",758891,312775
"21033",758891,405842
"21034",758891,422865
"21035",758891,436056
"21036",758891,483471
"21037",758891,486392
"21038",758891,158502
"21039",758891,364772
"21040",758891,374852
"21073",967809,541471
"21074",967809,532453
"21075",967809,84102
"21076",967809,222533
"21560",825976,496650
"21568",825976,211312
"21572",825976,311849
"21573",825976,596827
"21575",825976,353103
"22118",825976,117384
"22201",825976,194460
"22260",825976,560381
"22261",825976,305241
"22317",825976,120924
"22360",825976,58215
"22433",825976,551352
"22447",825976,5350
"22448",825976,588357
"22449",825976,211934
"22450",967809,268443
"22702",825976,373625
"22703",825976,409450
"22704",825976,284286
"22705",825976,535528
"22706",825976,487658
"22708",825976,622914
"22747",825976,10400
"22750",825976,134437
"22754",825976,263094
"22755",825976,292611
"22970",825976,78680
"23133",825976,276089
"23398",825976,308406
"23573",536446,138055
"23574",536446,161517
"23575",536446,107461
"23577",536446,162558
"23579",536446,499139
"23580",536446,33174
"23582",536446,599285
"23583",536446,510459
"23632",453219,480250
"23640",967809,175835
"23855",825976,471125
"24076",127488,62106
"24078",127488,189200
"24079",127488,565949
"24080",127488,251074
"24081",127488,310106
"24146",967809,492607
"24147",967809,28621
"24275",969706,9101
"24276",969706,39975
"24277",969706,47528
"24278",969706,53483
"24279",969706,56437
"24280",969706,68496
"24281",969706,175835
"24282",969706,180037
"24283",969706,189820
"24284",969706,192496
"24285",969706,207030
"24286",969706,212016
"24686",825976,173173
"24744",825976,248267
"24760",825976,384339
"24784",825976,417672
"25049",967809,206847
"25337",127488,9459
"25338",127488,385337
"25339",127488,265175
"25340",127488,183200
"25341",127488,584692
"25395",825976,92606
"25399",825976,297367
"25400",825976,219758
"25401",825976,422592
"25439",127488,19377
"25440",127488,84547
"25441",127488,172588
"25443",127488,619897
"25479",127488,483781
"25480",127488,572154
"25481",127488,582973
"25895",127488,470716
"25896",127488,88858
"25897",127488,97508
"25898",127488,174146
"25899",127488,203238
"25900",127488,245730
"25901",127488,276553
"25902",127488,314883
"25903",127488,393059
"25904",127488,525286
"25905",127488,563776
"25906",127488,582591
"25907",127488,323
"25908",127488,49062
"26233",127488,87477
"26334",127488,555248
"26335",127488,421028
"26422",127488,532199
"26423",127488,375146
"27182",967809,586932
"27941",967809,610727
"28052",825976,38795
"28082",127488,360019
"28132",127488,139782
"28155",825976,100401
"28335",127488,224400
"28336",127488,44531
"28337",127488,509046
"28338",127488,4283
"28339",127488,435836
"28340",127488,77729
"28399",825976,113017
"28552",833083,452599
"28585",825976,45247
"28604",825976,274007
"28821",825976,323095
"28822",825976,619591
"28833",279815,12563
"28834",279815,144592
"28835",279815,175835
"28836",279815,180037
"28837",279815,180171
"28838",279815,262605
"28839",279815,361313
"28840",279815,479777
"28841",279815,589856
"28936",825976,203161
"29009",825976,452787
"29109",825976,360002
"29132",279815,25168
"29133",279815,300102
"29134",279815,601016
"29138",279815,236671
"29139",279815,570530
"29140",279815,538709
"29267",825976,133109
"29268",825976,343367
"29269",825976,529157
"29270",825976,536470
"29271",825976,365134
"29295",825976,594593
"29296",825976,90984
"29354",532958,175835
"29465",279815,501147
"29568",825976,276298
"29581",825976,561453
"29672",825976,274928
"29803",967809,173301
"29956",698323,5980
"29957",698323,9101
"29958",698323,12563
"29959",698323,40458
"29960",698323,47528
"29961",698323,68496
"29962",698323,74968
"29963",698323,146781
"29964",698323,175835
"29965",698323,182509
"29966",698323,189820
"29967",698323,194044
"29968",698323,210226
"29969",698323,210839
"29970",698323,212016
"29971",698323,239762
"29972",698323,262605
"29973",698323,270248
"29974",698323,357972
"29975",698323,440749
"29976",698323,457354
"29977",698323,467178
"29978",698323,492607
"29979",698323,499437
"29980",698323,517526
"29981",698323,526110
"29982",698323,569455
"29983",698323,589856
"29985",565396,9101
"29986",565396,40458
"29987",565396,68496
"29988",565396,144592
"29989",565396,175835
"29990",565396,189820
"29991",565396,192496
"29992",565396,212016
"29993",565396,247563
"29994",565396,262605
"29995",565396,349451
"29996",565396,378073
"29997",565396,382315
"29998",565396,452599
"29999",565396,517526
"30000",565396,531386
"30001",565396,589856
"30002",565396,600770
"30164",825976,556937
"30370",825976,394846
"30414",825976,280245
"30418",825976,493164
"30433",825976,86778
"30810",825976,174556
"30896",825976,155416
"30897",825976,373317
"30898",825976,475596
"30899",698323,99340
"30900",698323,358295
"30901",698323,309705
"30902",698323,28487
"30903",698323,348893
"30904",698323,233310
"30905",698323,183450
"30906",698323,577789
"30907",698323,582226
"30908",698323,504787
"30909",698323,368159
"30910",698323,434929
"30911",698323,617763
"30912",698323,10716
"30913",698323,222621
"30914",698323,180039
"30915",698323,386076
"30974",698323,33224
"30975",698323,471396
"30976",698323,5408
"30977",698323,164456
"30978",698323,262752
"30979",698323,603439
"30983",698323,129753
"30984",698323,595017
"30988",698323,228642
"30989",698323,458038
"30990",698323,282135
"30991",698323,507010
"30992",698323,274703
"30993",698323,377408
"30994",698323,277915
"30995",698323,34125
"30996",698323,213416
"30997",698323,243521
"30998",698323,565899
"30999",698323,452966
"31000",698323,519102
"31001",698323,34089
"31002",698323,140654
"31003",698323,252953
"31004",698323,469622
"31005",698323,150971
"31006",698323,177946
"31007",698323,191129
"31008",698323,231897
"31009",698323,55815
"31010",698323,145384
"31011",698323,10579
"31012",698323,426895
"31013",698323,82496
"31014",698323,137889
"31015",698323,363261
"31016",698323,12274
"31019",698323,394371
"31020",698323,558989
"31021",698323,246051
"31022",698323,295103
"31023",698323,148176
"31220",967809,370727
"31450",825976,477496
"31479",127488,56260
"31486",825976,139431
"31487",825976,87965
"31671",127488,41372
"31673",127488,219359
"31674",127488,122809
"31882",698323,407343
"31886",698323,303382
"31887",698323,517384
"31891",698323,23931
"31892",698323,438746
"31894",698323,602607
"31896",698323,516234
"31900",698323,592072
"31901",698323,124603
"31902",698323,354197
"31903",698323,120642
"31904",698323,392726
"31905",698323,399734
"31906",698323,314620
"31907",698323,355451
"31912",698323,360325
"31913",698323,585893
"31914",698323,76688
"31915",698323,78051
"31916",698323,480160
"31917",698323,16259
"31919",698323,128521
"31920",698323,5936
"31921",698323,75628
"31923",698323,438535
"31924",698323,97704
"31925",698323,259539
"31926",698323,444400
"31927",698323,482050
"31928",698323,489082
"31929",698323,273657
"31930",698323,439029
"31931",698323,295123
"31932",698323,378296
"31933",698323,130942
"31934",698323,275717
"31935",698323,297554
"31936",698323,601989
"31937",698323,331911
"31938",698323,411451
"31939",698323,46576
"31940",698323,211022
"31941",698323,418658
"31942",698323,449086
"31943",698323,537258
"31946",698323,72031
"31947",698323,573239
"31948",698323,204549
"31949",698323,389694
"31950",698323,84967
"31951",698323,272794
"31952",698323,528144
"31953",698323,529377
"31954",698323,517310
"31957",698323,188547
"31958",698323,527629
"31959",698323,50223
"31960",698323,393549
"31961",698323,604582
"31962",698323,132703
"31963",698323,304969
"31964",698323,423861
"31965",698323,503723
"31966",698323,604390
"31967",698323,74624
"31968",698323,150250
"31969",698323,186088
"31970",698323,203308
"31971",698323,399094
"31972",698323,497792
"31973",698323,431376
"31974",698323,606890
"31975",698323,170004
"31976",825976,532518
"31977",825976,398077
"31993",825976,446715
"32029",825976,162874
"32074",698323,52326
"32075",698323,189180
"32076",698323,100390
"32077",698323,382448
"32078",698323,457922
"32079",698323,459999
"32080",698323,517302
"32081",698323,576246
"32082",698323,617798
"32083",698323,405120
"32085",698323,431346
"32086",698323,578312
"32087",698323,550436
"32088",698323,581781
"32092",698323,162892
"32093",698323,438876
"32094",698323,11938
"32095",698323,370528
"32096",698323,452599
"32097",698323,560658
"32098",698323,215158
"32099",698323,445826
"32101",698323,84971
"32102",698323,309133
"32103",698323,191158
"32104",698323,533884
"32105",698323,41581
"32106",698323,449284
"32109",698323,32678
"32110",698323,483919
"32159",825976,104228
"32168",698323,397480
"32169",698323,457633
"32172",698323,598051
"32177",698323,254847
"32258",698323,414493
"32259",698323,461814
"32260",698323,481929
"32261",698323,31260
"32262",698323,306157
"32263",698323,375690
"32264",698323,568698
"32265",698323,408727
"32266",698323,495884
"32267",698323,331196
"32268",698323,501147
"32269",698323,573538
"32270",698323,191123
"32271",698323,117762
"32272",698323,230793
"32273",698323,313073
"32274",698323,459884
"32275",698323,371596
"32276",698323,87450
"32277",698323,177510
"32278",698323,153026
"32279",698323,607010
"32280",698323,12435
"32281",698323,94522
"32282",698323,268443
"32283",698323,357273
"32284",698323,428189
"32285",698323,167021
"32286",698323,174643
"32287",698323,44018
"32288",698323,532539
"32690",127488,240886
"32691",127488,57429
"32729",127488,525971
"32730",127488,405341
"32787",127488,30333
"32788",127488,97855
"32789",127488,595939
"32848",127488,162558
"33028",967809,385552
"33029",967809,18879
"33030",967809,270248
"33153",127488,290405
"33154",127488,400251
"33155",127488,48802
"33156",127488,107536
"33355",825976,606580
"33377",54933,34525
"33378",54933,34812
"33379",54933,40476
"33380",54933,51137
"33381",54933,67176
"33382",54933,89931
"33383",54933,112273
"33384",54933,112642
"33385",54933,118041
"33386",54933,166998
"33387",54933,179785
"33388",54933,185665
"33389",54933,189820
"33390",54933,200671
"33391",54933,213829
"33392",54933,224051
"33393",54933,227064
"33394",54933,252174
"33395",54933,257310
"33396",54933,267846
"33397",54933,270248
"33398",54933,280533
"33399",54933,290893
"33400",54933,294427
"33401",54933,303578
"33402",54933,324045
"33403",54933,357972
"33404",54933,359811
"33405",54933,364441
"33406",54933,371598
"33407",54933,384820
"33408",54933,435892
"33409",54933,436056
"33410",54933,440749
"33411",54933,467178
"33412",54933,470248
"33413",54933,478832
"33414",54933,491417
"33415",54933,493655
"33498",825976,598644
"33499",825976,390213
"33588",825976,107125
"33589",825976,178124
"33590",825976,207408
"33591",825976,235411
"33592",825976,266255
"33593",825976,383552
"33595",825976,136530
"33756",127488,172424
"33758",825976,406621
"33774",825976,597217
"33780",743398,56437
"33781",743398,96467
"33782",743398,151832
"33783",743398,179785
"33784",743398,189820
"33785",743398,210839
"33786",743398,213829
"33787",743398,267846
"33788",743398,268750
"33789",743398,385552
"33790",743398,397543
"33791",743398,436056
"33792",743398,440749
"33793",743398,448162
"33794",743398,467178
"33795",743398,478832
"34115",532958,497792
"34116",532958,62526
"34117",532958,189820
"34249",833083,509945
"34261",127488,72137
"34262",127488,182837
"34263",127488,325848
"34264",127488,351102
"34265",127488,447100
"34266",127488,187621
"34267",127488,288303
"34268",127488,356403
"34269",127488,398609
"34270",127488,404649
"34271",127488,409450
"34451",825976,369509
"34461",127488,288961
"34462",127488,243214
"34463",127488,26145
"34464",127488,88353
"34465",127488,267377
"34466",127488,17550
"34467",127488,191286
"34468",127488,192169
"34469",127488,465361
"34470",127488,64639
"34471",127488,105062
"34472",127488,274453
"34473",127488,414456
"34474",127488,61067
"34475",127488,564143
"34476",127488,81328
"34477",127488,84875
"34478",127488,161088
"34479",127488,359001
"34480",127488,464019
"34481",127488,169287
"34482",127488,498022
"34483",127488,73692
"34484",127488,220951
"34485",127488,356336
"34486",127488,508466
"34487",127488,2191
"34488",127488,511775
"34489",127488,183053
"34490",127488,369221
"34539",833083,538610
"34540",833083,386646
"34549",833083,109054
"34550",833083,74968
"34553",833083,449877
"34555",825976,101872
"34558",825976,142714
"34564",825976,54368
"34565",825976,170828
"34566",825976,64994
"34596",833083,302377
"34623",833083,22757
"34735",825976,525839
"35104",967809,569396
"35109",967809,267846
"35111",967809,543790
"35143",532958,344409
"35144",532958,423861
"35145",532958,370727
"35146",532958,113299
"35147",532958,216176
"35148",532958,247089
"35149",532958,375109
"35150",532958,392512
"35254",698323,94049
"35255",698323,165622
"35256",698323,180037
"35257",698323,467025
"35260",825976,601466
"35281",127488,446801
"35307",825976,380603
"35390",825976,56091
"35392",825976,87477
"35403",825976,431694
"35408",825976,527024
"35409",825976,602080
"35452",825976,179541
"35546",825976,71836
"35548",882183,129462
"35549",882183,175835
"35550",882183,194044
"35551",882183,212016
"35552",882183,300733
"35553",882183,405202
"35554",882183,423861
"35555",882183,479777
"35556",882183,480021
"35557",882183,556458
"35558",882183,569455
"35559",882183,589856
"35562",825976,68281
"35563",825976,88872
"35564",825976,193565
"35565",825976,515126
"35566",825976,308052
"35577",882183,370313
"35706",698323,95739
"35707",698323,199860
"35708",698323,135945
"35709",698323,55345
"35710",698323,316743
"35711",698323,458785
"35712",698323,64205
"35713",698323,131244
"35714",698323,161920
"35715",698323,402050
"35716",698323,112530
"35717",698323,332477
"35718",698323,59551
"35719",698323,169708
"35720",698323,553310
"35721",698323,174205
"35722",698323,405897
"35723",698323,572952
"35724",698323,328326
"35725",698323,434413
"35726",698323,559390
"35740",698323,118138
"35741",698323,447734
"35742",698323,32351
"35743",698323,159645
"35744",698323,457034
"35745",698323,126215
"35746",698323,619347
"35747",698323,337187
"35748",698323,345251
"35749",698323,554299
"35750",698323,94151
"35751",698323,241981
"35814",882183,167342
"35815",882183,570530
"35836",825976,62046
"35837",882183,252383
"35854",882183,21668
"35995",698323,53637
"35996",698323,438218
"35997",698323,512916
"35998",698323,381255
"35999",698323,282581
"36000",698323,311601
"36001",698323,17429
"36002",698323,288584
"36003",698323,376735
"36004",698323,394433
"36005",698323,421943
"36119",882183,453300
"36123",882183,318146
"36124",882183,586703
"36128",882183,246051
"36129",882183,490950
"36152",882183,86841
"36153",882183,82868
"36163",882183,440426
"36166",825976,4948
"36214",882183,75185
"36216",882183,253999
"36219",882183,396435
"36223",882183,431376
"36256",882183,417066
"36257",882183,245504
"36333",825976,137182
"36338",825976,520743
"36339",127488,144078
"36340",825976,476170
"36353",825976,389942
"36354",825976,98026
"36356",698323,130606
"36357",698323,473887
"36368",698323,443345
"36369",698323,538709
"36370",698323,595232
"36371",698323,224051
"36372",698323,272262
"36373",698323,417524
"36374",698323,396538
"36375",698323,496620
"36404",698323,82350
"36405",698323,143274
"36406",698323,63146
"36407",698323,71490
"36528",698323,183778
"36529",698323,224400
"36530",698323,436056
"36531",698323,316781
"36532",698323,405202
"36548",698323,610727
"36549",698323,99394
"36550",698323,119488
"36551",698323,509945
"36552",698323,540934
"36553",698323,119236
"36554",698323,442613
"36555",698323,346457
"36556",698323,370727
"36557",698323,592747
"36558",698323,310942
"36559",698323,243386
"36560",698323,201398
"36770",698323,429134
"36838",698323,385552
"36839",698323,532453
"36840",825976,337389
"36843",882183,214775
"36845",698323,478414
"36847",882183,526105
"36849",882183,26333
"36850",825976,510093
"36853",127488,56438
"36854",127488,14176
"36855",127488,164853
"36856",127488,284799
"36857",127488,613675
"36858",127488,540639
"36859",127488,234232
"36860",127488,166478
"36861",127488,588357
"36862",127488,597811
"36863",127488,223735
"36864",127488,947
"36929",825976,267516
"36930",825976,277506
"36932",825976,318034
"36969",698323,275261
"36970",698323,569396
"36971",698323,570530
"37012",698323,255931
"37013",698323,403198
"37014",698323,307933
"37015",698323,193586
"37025",698323,591590
"37028",698323,230037
"37049",698323,513856
"37060",698323,574204
"37061",698323,267846
"37073",698323,378048
"37074",698323,589876
"37075",698323,23525
"37076",698323,208777
"37077",698323,405334
"37078",698323,372431
"37079",698323,30663
"37080",698323,170571
"37081",698323,215525
"37088",698323,156375
"37089",698323,303184
"37152",825976,25974
"37158",825976,236038
"37160",825976,374697
"37212",825976,300399
"37222",825976,374718
"37224",825976,314521
"37229",698323,607946
"37230",698323,478367
"37253",882183,104964
"37254",882183,241537
"37260",882183,159243
"37369",825976,221700
"37396",849586,12563
"37397",849586,56437
"37398",849586,169708
"37399",849586,180037
"37400",849586,196852
"37401",849586,210839
"37402",849586,239762
"37403",849586,270248
"37505",825976,596252
"37562",698323,222533
"37563",698323,457583
"37564",698323,267723
"37622",825976,142464
"37623",825976,577160
"37743",698323,401347
"37744",698323,611203
"37745",698323,338976
"37774",698323,235109
"37775",698323,906
"37808",825976,33224
"37822",825976,493577
"37869",825976,195990
"37870",825976,212002
"38165",698323,16061
"38229",698323,17520
"38233",698323,439067
"38235",698323,84102
"38237",698323,618845
"38239",698323,121669
"38269",698323,423102
"38270",698323,622325
"38271",698323,140753
"38545",825976,533235
"38548",698323,119264
"38567",825976,139184
"38833",698323,531846
"38840",825976,169734
"38859",825976,530892
"38875",698323,22757
"38876",698323,268750
"38878",698323,380926
"38879",698323,129851
"38891",698323,173301
"38892",698323,453409
