"","UserID","ItemID","Timestamp"
"13047",5643,900,958890512
"13048",5643,2797,958890512
"13049",5643,2171,958890537
"13050",5643,838,958890537
"13051",5643,3418,958890562
"13052",5643,1954,958890630
"13053",5643,2919,958890630
"13054",5643,914,958890675
"13055",5643,1387,958890841
"13056",5643,2518,958891199
"13057",5643,1249,958891252
"13058",5643,2352,958891312
"13059",5643,155,958891358
"13060",5643,1542,958891451
"13061",5643,357,958891669
"13062",5643,2245,958891809
"13063",5643,1784,958891897
"13064",5643,345,958892512
"13065",5643,1047,958892592
"13066",5643,898,958893636
"13067",5643,916,958893661
"13068",5643,1234,958893661
"13069",5643,1278,958893661
"13070",5643,1304,958893661
"13071",5643,3363,958893851
"13072",5643,3507,958893937
"13073",5643,2243,958893958
"13074",5643,2100,958894027
"13206",5643,1233,958956070
"13207",5643,1200,958956102
"13209",5643,3037,958956218
"13210",5643,800,958956434
"13211",5643,930,958956518
"13212",5643,3683,958956537
"13213",5643,50,958956589
"13214",5643,1669,958957085
"13215",5643,17,958957118
"13443",5632,527,959014294
"13444",5632,2908,959014326
"13445",5632,1097,959014326
"13448",5632,2028,959014569
"13450",5632,2571,959014649
"13451",5632,1912,959014680
"13452",5632,1527,959014698
"13453",5632,1610,959014712
"13454",5632,1408,959014738
"13457",5632,2858,959015000
"13458",5632,912,959015040
"13459",5632,2336,959015166
"13483",5631,3101,959018969
"13484",5631,3176,959018994
"13485",5631,1968,959018994
"13486",5631,306,959019165
"13487",5631,318,959019165
"13488",5631,308,959019193
"13545",5898,2580,959026477
"14144",5631,1193,959134630
"14145",5631,1225,959134630
"14146",5631,541,959134695
"14147",5631,750,959134800
"14150",5631,2357,959134862
"14151",5631,1172,959134962
"14152",5631,1419,959135028
"14157",5631,2467,959135108
"14159",5631,515,959135136
"14160",5631,1263,959135152
"14162",5631,1446,959135169
"14163",5631,1265,959135169
"14164",5631,1788,959135185
"14166",5631,307,959135248
"14168",5631,1354,959135279
"14169",5631,2761,959135280
"14171",5631,3471,959135375
"14172",5631,924,959135391
"14173",5631,32,959135391
"14240",5825,2959,959182523
"14737",5631,1176,959219384
"14738",5631,1233,959219385
"14742",5631,2360,959219437
"15102",5586,3408,959276585
"15105",5586,246,959276843
"15106",5586,1704,959276843
"15107",5586,2858,959276892
"15108",5586,2028,959276892
"15109",5586,1094,959276913
"15110",5586,36,959276950
"15111",5586,1192,959276974
"15112",5586,2677,959276974
"15697",5569,300,959306755
"15714",5569,1097,959307193
"15715",5569,2918,959307257
"15731",5569,3429,959308003
"15732",5569,1704,959308046
"15733",5569,3526,959308109
"15734",5569,2248,959308109
"15735",5569,1307,959308109
"15736",5569,1172,959308134
"15742",5569,1968,959308666
"15743",5569,2690,959308857
"15744",5569,2671,959308867
"15745",5569,39,959308956
"15758",5569,3105,959309277
"15759",5569,265,959309288
"15763",5569,381,959309413
"15767",5569,249,959309453
"15768",5569,62,959309476
"15787",5569,1246,959309768
"15790",5569,1957,959309801
"15824",5569,440,959310540
"15826",5569,1777,959310574
"15828",5569,597,959310630
"15885",5569,1035,959314501
"15893",5569,1079,959314810
"16100",5561,3072,959374022
"16101",5561,3578,959374100
"16102",5561,3555,959374162
"16103",5561,110,959374240
"16104",5561,527,959374240
"16105",5561,1617,959374271
"16106",5561,3114,959374294
"16107",5561,1213,959374294
"16108",5561,2028,959374294
"16109",5561,2858,959374318
"16110",5561,2396,959374335
"16111",5561,2762,959374362
"16112",5561,3060,959374469
"16113",5561,441,959374469
"16114",5561,2289,959374649
"16115",5561,2355,959374852
"16116",5561,3100,959374917
"16119",5561,265,959374968
"16121",5561,249,959375019
"16123",5561,497,959375044
"16125",5561,1188,959375073
"16126",5561,2310,959375102
"16130",5561,3107,959375209
"16155",5561,2058,959375493
"16940",5569,1022,959544101
"16941",5569,1013,959544179
"16942",5569,2059,959544212
"16943",5569,1101,959544492
"16944",5569,2145,959544519
"16945",5569,543,959544569
"16946",5569,1088,959544602
"16947",5569,3257,959544603
"17153",5532,2335,959616924
"17154",5532,356,959617255
"17155",5532,69,959617255
"17156",5532,318,959617584
"17157",5532,493,959617940
"17158",5532,3246,959617959
"17159",5532,2268,959618001
"17160",5532,805,959618179
"17161",5532,647,959618308
"17162",5532,1621,959618459
"17164",5532,2975,959619092
"17165",5532,2762,959619634
"17167",5532,404,959619841
"17169",5532,1721,959619998
"17190",5532,788,959620410
"17194",5532,1477,959620585
"17516",5643,337,959647303
"17517",5643,1704,959647303
"17518",5643,1673,959647340
"17524",5643,590,959647691
"17527",5643,1907,959647732
"17530",5643,3100,959647780
"17531",5643,3712,959647780
"17542",5643,1615,959648478
"17562",5643,1541,959649225
"19174",5569,1923,959823099
"19185",5486,1221,959825920
"19186",5486,858,959825920
"19187",5486,1204,959826013
"19188",5486,296,959826339
"19189",5486,1260,959826339
"19190",5486,1617,959826339
"19191",5486,1945,959826374
"19192",5486,50,959826374
"19193",5486,3362,959826374
"19196",5486,3265,959826489
"19197",5486,1089,959826489
"19198",5486,3266,959826612
"19199",5486,2194,959826651
"19200",5486,6,959826802
"19201",5486,2159,959826802
"19202",5486,47,959826802
"19256",5569,1380,959860052
"21793",5421,1193,960153484
"21794",5421,527,960153610
"21795",5421,593,960153646
"21796",5421,296,960153646
"21797",5421,1213,960153646
"21798",5421,2028,960153646
"21799",5421,608,960153697
"21800",5421,318,960153697
"21801",5421,3418,960153799
"21802",5421,2289,960153825
"21803",5421,58,960153851
"21804",5421,1704,960153880
"21805",5421,25,960154000
"21806",5421,1466,960154068
"21807",5421,3100,960154068
"21808",5421,508,960154068
"21809",5421,1189,960154396
"21810",5421,2248,960154396
"21811",5421,1172,960154429
"21812",5421,1097,960154429
"21813",5421,1090,960154452
"21814",5421,1131,960154486
"21815",5421,1132,960154519
"21816",5421,1197,960154601
"21817",5421,1300,960154601
"21818",5421,3071,960154637
"21819",5421,1222,960154723
"21820",5421,3101,960154746
"21821",5421,2917,960154746
"21822",5421,2797,960154772
"21823",5421,3505,960154795
"22164",5407,1617,960247680
"22165",5407,3676,960247903
"22166",5407,3681,960248101
"22167",5407,3685,960248180
"22168",5407,50,960248298
"22169",5407,3175,960248348
"22170",5407,1517,960248388
"22171",5407,2683,960248388
"22172",5407,912,960248521
"22173",5407,608,960248776
"22174",5407,1960,960248811
"22175",5407,1094,960248847
"22176",5407,1252,960249044
"22177",5407,858,960249070
"22275",5403,2694,960255698
"22280",5403,733,960255913
"22281",5403,1036,960255913
"22289",5403,2985,960256111
"22297",5403,2427,960256411
"22298",5403,2282,960256465
"22300",5403,3052,960256514
"22301",5403,2918,960256514
"22302",5403,2706,960256563
"22303",5403,1259,960256582
"22304",5403,3421,960256685
"22306",5403,2700,960256863
"22313",5403,3053,960257214
"22317",5403,2764,960257673
"22319",5403,1923,960257872
"22321",5403,2387,960257994
"22324",5403,3624,960258549
"22325",5403,1517,960258690
"22326",5403,2683,960258690
"22327",5403,2628,960258726
"22420",5403,2571,960311400
"22421",5403,1824,960311513
"22422",5403,2391,960311513
"22427",5403,2617,960311979
"22431",5403,2633,960312113
"22472",5403,3704,960314488
"22473",5403,1892,960314969
"22474",5403,648,960314969
"22477",5403,1527,960315165
"22478",5403,1676,960315185
"22838",5381,2028,960390732
"22839",5381,1343,960390755
"23437",5362,3606,960513987
"23438",5362,39,960514256
"23439",5362,899,960514337
"23440",5362,3435,960514426
"23441",5362,2203,960514426
"23442",5362,923,960514532
"23443",5362,3089,960514533
"23444",5362,2920,960514533
"23447",5362,955,960514699
"23448",5362,1256,960514699
"23451",5362,2966,960515247
"23574",5825,2966,960556093
"24366",5338,2858,960740762
"24367",5338,2628,960740762
"24368",5338,3052,960740790
"24369",5338,1196,960740934
"24370",5338,1199,960740934
"24371",5338,3658,960740934
"24372",5338,541,960740934
"24373",5338,589,960741005
"24374",5338,260,960741005
"24375",5338,1210,960741005
"24376",5338,1214,960741005
"24377",5338,1200,960741052
"24378",5338,1301,960741052
"24379",5338,1206,960745195
"24380",5338,2968,960745270
"24381",5338,1374,960745270
"24382",5338,2363,960745270
"24383",5338,2662,960745385
"24384",5338,610,960745445
"24385",5338,2117,960745509
"24386",5338,3070,960745594
"24387",5338,1019,960745594
"24417",5338,2105,960747226
"24426",5338,173,960747504
"24625",5333,2496,960824907
"24626",5333,2396,960824995
"24627",5333,1197,960825010
"24628",5333,1247,960825029
"24629",5333,902,960825053
"24630",5333,28,960825053
"24631",5333,1296,960825053
"24632",5333,265,960825073
"24633",5333,1307,960825073
"24634",5333,1183,960825095
"24635",5333,509,960825120
"24636",5333,1912,960825147
"24637",5333,3358,960825160
"24638",5333,915,960825180
"24639",5333,708,960825180
"24640",5333,838,960825194
"24641",5333,1393,960825194
"24642",5333,3044,960825209
"24643",5333,2171,960825222
"24645",5333,1959,960825260
"24649",5333,1101,960825306
"24653",5333,2581,960825389
"24654",5333,1286,960825389
"24655",5333,2006,960825389
"24659",5333,2572,960825411
"24663",5333,543,960825436
"24673",5333,605,960825537
"24678",5333,613,960825593
"24682",5333,1479,960825659
"24684",5333,1188,960825795
"24685",5333,916,960825811
"24686",5333,17,960825811
"24687",5333,914,960825844
"24688",5333,1735,960826127
"24689",5333,539,960826173
"24690",5333,318,960826903
"24691",5333,1225,960826930
"24692",5333,919,960826941
"24693",5333,2028,960826989
"24694",5333,2501,960827019
"24695",5333,1695,960827072
"24696",5333,529,960827084
"24697",5333,650,960827187
"24698",5333,1396,960827362
"24699",5333,3255,960827388
"24700",5333,1246,960827413
"24701",5333,1678,960827506
"24702",5333,1834,960827535
"24704",5333,3386,960827670
"24705",5333,2059,960827788
"24706",5333,2745,960827788
"24708",5333,781,960828024
"24709",5333,1586,960828072
"24711",5333,34,960828409
"24714",5333,2918,960830765
"24715",5333,2690,960830875
"24717",5333,2571,960831853
"24718",5333,1240,960831876
"24720",5333,2094,960831952
"24724",5333,2763,960832211
"24729",5333,986,960832634
"24730",5333,761,960832746
"24731",5333,595,960832843
"24732",5333,1919,960832879
"24733",5333,1688,960832943
"24737",5333,50,960833087
"24741",5333,1797,960833258
"24742",5333,1035,960833651
"24743",5333,2762,960833804
"25160",5333,1022,960869053
"25161",5333,39,960869107
"25162",5333,1302,960869487
"25163",5333,356,960869560
"25164",5333,1242,960869683
"25167",5333,2154,960869840
"25168",5333,46,960869840
"25172",5333,1028,960870050
"25173",5333,1353,960870096
"25175",5333,1721,960870723
"25225",5317,1962,960905360
"25226",5317,920,960905441
"25227",5317,1196,960905572
"25228",5317,1734,960905641
"25229",5317,1028,960905641
"25230",5317,1921,960905686
"25231",5317,2657,960905720
"25232",5317,848,960905756
"25233",5317,3089,960905926
"25234",5317,1193,960905926
"25235",5317,527,960905957
"25236",5317,919,960905981
"25237",5317,318,960905981
"25238",5317,1207,960905981
"25239",5317,111,960906007
"25240",5317,926,960906008
"25241",5317,1247,960906030
"25242",5317,3019,960906068
"25243",5317,953,960906068
"25244",5317,306,960906068
"25245",5317,80,960906068
"25246",5317,3006,960906118
"25247",5317,593,960906118
"25248",5317,34,960906149
"25249",5317,2804,960906169
"25250",5317,1094,960906216
"25251",5317,608,960906244
"25252",5317,265,960906284
"25253",5317,1957,960906284
"25254",5317,1176,960906314
"25255",5317,1949,960906314
"25256",5317,1293,960906314
"25257",5317,2908,960906339
"25258",5317,1704,960906363
"25259",5317,2020,960906401
"25260",5317,531,960906426
"25261",5317,2336,960906451
"25262",5317,1674,960906505
"25263",5317,300,960906533
"25264",5317,2333,960906533
"25265",5317,529,960906533
"25266",5317,1961,960906574
"25267",5317,446,960906574
"25268",5317,1535,960906634
"25269",5317,307,960906665
"25270",5317,866,960906692
"25273",5317,1958,960906777
"25274",5317,1678,960906799
"25275",5317,1358,960906799
"25277",5317,296,960906855
"25278",5317,150,960906855
"25279",5317,3098,960906973
"25280",5317,838,960906973
"25281",5317,1354,960907056
"25282",5317,475,960907091
"25283",5317,508,960907196
"25284",5317,2926,960907255
"25285",5317,3480,960907308
"25286",5317,1246,960907358
"25287",5317,2171,960907418
"25288",5317,1290,960907418
"25289",5317,233,960907671
"25290",5317,461,960907761
"25291",5317,1399,960907761
"25292",5317,2764,960907761
"25293",5317,2967,960907870
"25294",5317,2145,960907951
"25295",5317,1943,960908021
"25296",5317,3251,960908085
"25297",5317,31,960908109
"25298",5317,1719,960908181
"25299",5317,1968,960908222
"25300",5317,345,960908245
"25301",5317,1188,960908268
"25305",5317,902,960908294
"25306",5317,1537,960908402
"25307",5317,1063,960908463
"25309",5317,541,960908530
"25311",5317,1235,960908634
"25312",5317,1394,960908658
"25316",5317,1259,960908687
"25319",5317,2324,960908747
"25320",5317,1197,960908771
"25321",5317,3072,960908836
"25322",5317,497,960908836
"25323",5317,1269,960908868
"25324",5317,2352,960908869
"25325",5317,1307,960908894
"25326",5317,1285,960908926
"25327",5317,2359,960908926
"25328",5317,39,960908973
"25329",5317,1081,960908973
"25330",5317,3421,960909035
"25331",5317,3526,960909035
"25333",5317,357,960909132
"25334",5317,187,960909132
"25335",5317,2302,960909165
"25336",5317,2144,960909227
"25337",5317,2406,960909294
"25338",5317,440,960909294
"25339",5317,2321,960909403
"25340",5317,2395,960909403
"25341",5317,1380,960909505
"25342",5317,1441,960909529
"25343",5317,223,960909640
"25344",5317,2133,960909640
"25345",5317,125,960909640
"25347",5317,2110,960910139
"25436",5317,2762,960923150
"25501",5381,3361,960928908
"25502",5381,3104,960928945
"25503",5381,3210,960928962
"25504",5381,2000,960928962
"25505",5381,2915,960928975
"25690",6040,2612,960971797
"25691",6040,2645,960971797
"25692",6040,2303,960971857
"25693",6040,3334,960971875
"25694",6040,2919,960972760
"25695",6040,1222,960972760
"26236",5284,3623,961096508
"26237",5284,3578,961096563
"26238",5284,1198,961096658
"26239",5284,2571,961096658
"26240",5284,1291,961096658
"26241",5284,110,961096658
"26242",5284,1197,961096736
"26243",5284,1240,961096736
"26244",5284,858,961096736
"26245",5284,1210,961096798
"26246",5284,6,961096837
"26247",5284,2355,961097012
"26248",5284,1234,961097495
"26249",5284,50,961097553
"26250",5284,1221,961097553
"26251",5284,296,961097608
"26254",5284,318,961097816
"26255",5284,1704,961097943
"26259",5284,2628,961098524
"26326",5284,590,961101364
"26327",5284,1378,961101410
"26328",5284,266,961101453
"26329",5284,1379,961101453
"26568",5272,3052,961130809
"26569",5272,2858,961130809
"26570",5272,1197,961130896
"26571",5272,2843,961131026
"26572",5272,1639,961131095
"26573",5272,296,961131371
"26575",5272,912,961131651
"26577",5272,1425,961131732
"26578",5272,1136,961131751
"26581",5272,2692,961131797
"26584",5272,1220,961133206
"26585",5272,2371,961133332
"26586",5271,1225,961137038
"26587",5271,1300,961137038
"26588",5271,3067,961137120
"26589",5271,745,961137120
"26590",5271,306,961137136
"26591",5271,3224,961137136
"26592",5271,3083,961137152
"26593",5271,1148,961137173
"26594",5271,858,961137173
"26595",5271,923,961137257
"26596",5271,1267,961137257
"26597",5271,1221,961137272
"26598",5271,1252,961137298
"26599",5271,1617,961137311
"26600",5271,916,961137331
"26601",5271,541,961137331
"26602",5271,1207,961137362
"26603",5271,1394,961137362
"26604",5271,926,961137406
"26605",5271,903,961137424
"26606",5271,912,961137424
"26607",5271,922,961137424
"26608",5271,1304,961137424
"26609",5271,930,961137447
"26610",5271,1084,961137447
"26611",5271,2677,961137463
"26612",5271,2972,961137481
"26613",5271,3429,961137496
"26614",5271,1288,961137539
"26615",5271,1131,961137689
"26616",5271,1103,961137699
"26617",5271,290,961137712
"26618",5271,1674,961137798
"26619",5271,2762,961137798
"26620",5271,232,961137878
"26621",5271,1147,961137928
"26622",5271,2692,961137941
"26623",5271,933,961137999
"26624",5271,2919,961138026
"26625",5271,446,961138105
"26626",5271,2395,961138120
"26627",5271,759,961138130
"26628",5271,2194,961138269
"26629",5271,1211,961138428
"26630",5271,2206,961138533
"26631",5271,562,961138533
"26632",5271,509,961138575
"26633",5271,2609,961138644
"26634",5271,1365,961138733
"26635",5271,1090,961138800
"26636",5271,125,961139026
"26637",5271,2312,961139364
"26638",5271,1190,961139487
"26639",5271,3683,961139928
"26640",5271,910,961139980
"26641",5271,608,961140023
"26642",5271,3265,961140023
"26643",5271,1945,961140057
"26644",5271,2912,961140082
"26645",5271,904,961140278
"26646",5271,924,961140278
"26647",5271,1264,961140278
"26648",5271,123,961140299
"26649",5271,908,961140468
"26650",5271,1219,961140468
"26651",5271,1214,961140485
"26652",5271,1249,961140485
"26653",5271,1197,961140758
"26654",5271,1296,961140830
"26655",5271,1210,961140877
"26656",5271,3538,961141622
"26657",5271,1233,961141737
"26658",5271,1699,961141790
"26659",5271,1245,961141804
"26660",5271,1280,961141834
"26662",5270,190,961160949
"26664",5270,3053,961161798
"26665",5270,3300,961161920
"26666",5270,2394,961161920
"26667",5270,2762,961162145
"26668",5270,2600,961162354
"26669",5270,1059,961162975
"26670",5270,110,961163151
"26671",5270,3637,961163278
"26672",5270,1252,961163513
"26673",5270,1748,961163513
"26674",5270,3706,961163513
"26675",5270,541,961163513
"26676",5270,260,961163940
"26677",5270,2872,961163940
"26678",5270,2968,961163940
"26679",5270,1214,961164039
"26680",5270,1994,961164117
"26681",5270,1258,961164117
"26682",5270,3476,961164165
"26684",5270,1,961164537
"26732",5270,924,961166636
"26748",5270,1199,961167020
"26749",5270,29,961167020
"26751",5270,1196,961167065
"26752",5270,1240,961167065
"26754",5270,2529,961167150
"26755",5270,2571,961167150
"26756",5270,1200,961167150
"26763",5270,2232,961167249
"26765",5270,2916,961167358
"26767",5270,1527,961167515
"26770",5270,2628,961167554
"26772",5270,3638,961167583
"26777",5270,1371,961167979
"26791",5270,1216,961168190
"26807",5270,3627,961168411
"26848",5270,1967,961169256
"26849",5270,367,961169256
"26858",5270,1126,961169610
"26872",5270,1590,961170399
"26914",5403,1770,961172755
"27201",5255,2628,961271712
"27202",5255,1198,961271754
"27203",5255,912,961271822
"27206",5255,3578,961271934
"27207",5255,2091,961272010
"27208",5255,1876,961272010
"27209",5255,2542,961272010
"27210",5255,1223,961272010
"27211",5255,1230,961272010
"27212",5255,709,961272010
"27213",5255,1362,961272010
"27214",5255,2398,961272010
"27215",5255,1059,961272010
"27321",5255,2085,961297103
"27322",5255,1367,961297103
"27340",5255,779,961297840
"27341",5255,3754,961298519
"27342",5255,2152,961298671
"27343",5255,1592,961298671
"27344",5255,2791,961298671
"27345",5255,2792,961298671
"27346",5255,588,961298702
"27347",5255,1064,961298702
"27348",5255,2123,961298765
"27349",5255,1225,961298788
"27350",5255,3624,961298934
"28012",5223,2997,961528070
"28013",5223,2959,961528085
"28014",5223,750,961528319
"28015",5223,541,961528376
"28016",5223,1206,961528442
"28017",5223,32,961528516
"28018",5223,1285,961529127
"28021",5223,2395,961529417
"28022",5223,1449,961529455
"28023",5223,2700,961529597
"28024",5223,300,961529608
"28025",5223,1921,961529626
"28026",5223,1836,961529866
"28028",5223,851,961530083
"28031",5223,247,961530349
"28033",5223,1243,961530798
"28034",5223,1732,961530809
"28037",5223,2020,961531770
"28038",5223,1258,961531788
"28212",5737,1219,961551301
"28656",5195,858,961695052
"28657",5195,923,961695107
"28658",5195,3134,961695107
"28659",5195,1178,961695133
"28660",5195,3545,961695133
"28661",5195,1252,961695149
"28662",5195,1219,961695165
"28663",5195,1247,961695180
"28664",5195,903,961695217
"28665",5195,1104,961695217
"28666",5195,2303,961695246
"28667",5195,3077,961695258
"28668",5195,1945,961695280
"28669",5195,1248,961695280
"28670",5195,2186,961695303
"28671",5195,2972,961695303
"28672",5195,1254,961695303
"28673",5195,1131,961695330
"28674",5195,1944,961695330
"28675",5195,1244,961695330
"28676",5195,2692,961695330
"28677",5195,2936,961695390
"28678",5195,1294,961695412
"28679",5195,111,961695450
"28788",5737,1252,961722179
"29017",5182,3044,961787407
"29018",5182,3594,961787407
"29019",5182,1197,961787534
"29020",5182,2572,961787574
"29022",5182,37,961787693
"29025",5182,1608,961787790
"29026",5182,2791,961787790
"29027",5182,2792,961787790
"29028",5182,588,961787817
"29031",5182,1321,961787925
"29035",5182,1269,961788109
"29036",5182,1517,961788157
"29038",5182,34,961788195
"29040",5182,215,961788379
"29041",5182,1257,961788436
"29042",5182,541,961788572
"29043",5182,110,961788736
"29044",5182,3264,961788814
"29045",5182,2355,961788814
"29046",5182,1304,961788835
"29047",5182,158,961788902
"29048",5182,2804,961789009
"29049",5182,223,961789115
"29050",5182,165,961789607
"29051",5182,1036,961789607
"29052",5182,1370,961789608
"29053",5182,1088,961789626
"29054",5182,653,961789718
"29055",5182,2567,961789769
"29056",5182,1196,961789835
"29057",5182,1129,961789889
"29058",5182,2872,961789924
"29059",5182,1654,961789966
"29060",5182,3210,961790022
"29061",5182,2942,961790111
"29062",5182,2046,961790130
"29063",5182,356,961790215
"29064",5182,70,961790273
"29065",5182,1641,961790292
"29066",5182,457,961790292
"29067",5182,587,961790367
"29068",5182,2716,961790394
"29069",5182,1049,961790394
"29070",5182,920,961790492
"29071",5182,3448,961790492
"29072",5182,2359,961790520
"29073",5182,2081,961790606
"29163",5176,2502,961860688
"29202",5176,2879,961889063
"29203",5176,2628,961889079
"29806",5152,2194,961970544
"29807",5152,1210,961970544
"29809",5152,1203,961970603
"29810",5152,1214,961970832
"30008",5223,3007,962029983
"30461",5127,1199,962134398
"30468",5127,924,962134438
"30469",5127,3070,962134438
"30470",5127,1240,962134438
"30471",5127,750,962134438
"30474",5127,589,962134468
"30475",5127,1200,962134468
"30485",5127,2858,962134943
"30678",5121,3052,962237779
"30679",5121,3481,962237948
"30680",5121,3578,962237982
"30681",5121,3552,962238125
"30682",5121,3760,962238347
"30683",5121,1148,962238476
"30684",5121,745,962238476
"30685",5121,1517,962238643
"30686",5121,441,962238643
