"","user_id","track_id","timestamp"
"7555",39115,24126,"2010-01-05 14:03:37"
"7571",39115,1701,"2010-01-05 14:09:42"
"7587",39115,32526,"2010-01-05 14:15:21"
"7591",39115,30551,"2010-01-05 14:16:10"
"7592",39115,16514,"2010-01-05 14:16:15"
"7594",39115,30551,"2010-01-05 14:19:31"
"7595",39115,16516,"2010-01-05 14:20:54"
"7596",39115,39105,"2010-01-05 14:21:10"
"7597",39115,10085,"2010-01-05 14:21:50"
"7598",39115,30171,"2010-01-05 14:21:52"
"7601",39115,16513,"2010-01-05 14:26:26"
"8267",41780,31363,"2010-01-05 18:15:17"
"8269",41780,35459,"2010-01-05 18:16:26"
"8270",41780,36947,"2010-01-05 18:16:32"
"8271",41780,36947,"2010-01-05 18:16:39"
"8272",41780,36947,"2010-01-05 18:16:40"
"8273",41780,35459,"2010-01-05 18:16:41"
"8274",41780,28650,"2010-01-05 18:16:42"
"8275",41780,28650,"2010-01-05 18:16:46"
"8276",41780,36947,"2010-01-05 18:16:49"
"8277",41780,36947,"2010-01-05 18:16:56"
"8278",41780,36947,"2010-01-05 18:16:58"
"8279",41780,36947,"2010-01-05 18:17:02"
"8280",41780,36947,"2010-01-05 18:17:07"
"8288",41780,35459,"2010-01-05 18:20:19"
"8291",41780,36947,"2010-01-05 18:21:01"
"8292",41780,36947,"2010-01-05 18:21:02"
"8300",41780,38026,"2010-01-05 18:25:33"
"8301",41780,38026,"2010-01-05 18:25:36"
"8302",41780,37196,"2010-01-05 18:26:30"
"8303",41780,37196,"2010-01-05 18:26:33"
"8304",41780,30894,"2010-01-05 18:26:36"
"8305",41780,30894,"2010-01-05 18:26:37"
"8306",41780,13779,"2010-01-05 18:26:44"
"8307",41780,13779,"2010-01-05 18:26:46"
"8308",41780,13779,"2010-01-05 18:26:52"
"8311",41780,32951,"2010-01-05 18:31:07"
"8312",41780,32951,"2010-01-05 18:31:09"
"8313",41780,32951,"2010-01-05 18:31:14"
"8314",41780,32951,"2010-01-05 18:31:16"
"8315",41780,32985,"2010-01-05 18:31:26"
"8316",41780,32985,"2010-01-05 18:31:29"
"8331",41780,25365,"2010-01-05 18:40:29"
"8345",41780,31672,"2010-01-05 18:44:37"
"8350",41780,38210,"2010-01-05 18:47:15"
"8353",41780,38213,"2010-01-05 18:48:25"
"8360",41780,37966,"2010-01-05 18:50:45"
"8368",41780,39327,"2010-01-05 18:52:08"
"8370",41780,39328,"2010-01-05 18:53:19"
"8371",41780,39331,"2010-01-05 18:53:26"
"8379",41780,39329,"2010-01-05 18:54:41"
"8394",41780,38068,"2010-01-05 18:58:28"
"8402",41780,34404,"2010-01-05 19:00:41"
"8411",41780,33427,"2010-01-05 19:04:03"
"8413",41780,34404,"2010-01-05 19:04:35"
"8415",41780,38390,"2010-01-05 19:05:01"
"8426",41780,36956,"2010-01-05 19:07:59"
"8476",41780,37213,"2010-01-05 19:26:54"
"8480",41780,38315,"2010-01-05 19:30:54"
"8481",41780,38313,"2010-01-05 19:31:07"
"8486",41780,35330,"2010-01-05 19:34:25"
"8488",41780,35772,"2010-01-05 19:35:01"
"8493",41780,32818,"2010-01-05 19:36:39"
"8501",41780,32819,"2010-01-05 19:38:55"
"9592",42597,31364,"2010-01-06 11:13:36"
"9594",42597,29494,"2010-01-06 11:17:23"
"9595",42597,31364,"2010-01-06 11:17:34"
"9603",42597,29494,"2010-01-06 11:21:32"
"9610",42597,29488,"2010-01-06 11:25:30"
"9620",42597,31364,"2010-01-06 11:28:32"
"9680",42597,31364,"2010-01-06 11:33:23"
"9686",42597,29494,"2010-01-06 11:38:23"
"9687",42597,31364,"2010-01-06 11:39:09"
"9691",42597,29494,"2010-01-06 11:42:58"
"9694",46510,4118,"2010-01-06 11:43:13"
"9695",42597,31364,"2010-01-06 11:43:14"
"9699",42597,29494,"2010-01-06 11:47:09"
"9701",42597,31364,"2010-01-06 11:47:38"
"9750",46510,24245,"2010-01-06 12:10:43"
"9752",46510,24244,"2010-01-06 12:12:09"
"10235",2377,38744,"2010-01-06 16:36:33"
"10238",2377,38744,"2010-01-06 16:38:26"
"10239",2377,38705,"2010-01-06 16:38:32"
"10240",2377,37556,"2010-01-06 16:38:42"
"10242",2377,37155,"2010-01-06 16:39:27"
"10405",7474,36947,"2010-01-06 18:22:32"
"10406",7474,11270,"2010-01-06 18:22:52"
"10407",7474,11270,"2010-01-06 18:22:54"
"10408",7474,11268,"2010-01-06 18:23:17"
"10409",7474,11268,"2010-01-06 18:23:21"
"10508",279,39472,"2010-01-06 19:31:21"
"10512",1684,32975,"2010-01-06 19:33:17"
"10513",279,39469,"2010-01-06 19:33:24"
"10514",1684,6263,"2010-01-06 19:33:25"
"10515",1684,6271,"2010-01-06 19:33:37"
"10522",1684,23168,"2010-01-06 19:35:19"
"10531",279,39468,"2010-01-06 19:37:50"
"10534",17296,10146,"2010-01-06 19:39:53"
"10537",279,39470,"2010-01-06 19:41:21"
"10545",279,39471,"2010-01-06 19:44:11"
"10546",17296,3870,"2010-01-06 19:44:39"
"10551",279,39473,"2010-01-06 19:47:41"
"10557",279,39474,"2010-01-06 19:49:16"
"10574",279,25056,"2010-01-06 19:50:59"
"10575",279,39437,"2010-01-06 19:51:18"
"10599",570,35461,"2010-01-06 19:59:27"
"10623",41780,24730,"2010-01-06 20:11:13"
"11869",43398,35062,"2010-01-07 12:24:43"
"11871",43398,35062,"2010-01-07 12:25:42"
"11873",43398,13832,"2010-01-07 12:27:29"
"13485",175,5056,"2010-01-08 07:49:46"
"13487",175,8334,"2010-01-08 07:50:54"
"13488",175,39202,"2010-01-08 07:50:57"
"13489",175,28948,"2010-01-08 07:51:04"
"13490",175,25022,"2010-01-08 07:51:07"
"13491",175,37847,"2010-01-08 07:51:51"
"13492",175,37976,"2010-01-08 07:55:59"
"13493",175,27205,"2010-01-08 07:56:40"
"13494",175,5051,"2010-01-08 07:56:45"
"13495",175,36932,"2010-01-08 07:57:36"
"13496",175,31161,"2010-01-08 08:01:03"
"13497",175,9041,"2010-01-08 08:05:10"
"13499",175,9040,"2010-01-08 08:09:22"
"13500",175,9026,"2010-01-08 08:13:21"
"13501",175,9039,"2010-01-08 08:18:23"
"13502",175,9038,"2010-01-08 08:22:23"
"13503",175,9037,"2010-01-08 08:26:34"
"13504",175,9036,"2010-01-08 08:31:11"
"13505",175,9035,"2010-01-08 08:34:50"
"13506",175,9028,"2010-01-08 08:39:29"
"13507",175,9029,"2010-01-08 08:43:38"
"14519",2377,34937,"2010-01-08 18:08:16"
"14522",2377,34939,"2010-01-08 18:09:23"
"14523",2377,39444,"2010-01-08 18:10:29"
"14525",2377,38261,"2010-01-08 18:11:20"
"14526",2377,38123,"2010-01-08 18:11:34"
"14534",2377,39375,"2010-01-08 18:14:07"
"14535",2377,39460,"2010-01-08 18:15:15"
"14537",2377,37556,"2010-01-08 18:15:41"
"14549",2377,37155,"2010-01-08 18:19:35"
"14583",2377,38744,"2010-01-08 18:23:28"
"14597",2377,38705,"2010-01-08 18:26:52"
"14605",2377,37556,"2010-01-08 18:29:40"
"14616",2377,37155,"2010-01-08 18:36:55"
"14621",2377,37388,"2010-01-08 18:41:12"
"14634",2377,36951,"2010-01-08 18:45:18"
"14641",2377,36696,"2010-01-08 18:49:02"
"14647",2377,36655,"2010-01-08 18:52:34"
"16667",44063,35088,"2010-01-09 15:29:57"
"17120",995,1861,"2010-01-09 17:11:00"
"17121",995,1858,"2010-01-09 17:12:11"
"17126",995,25838,"2010-01-09 17:13:08"
"17136",995,24127,"2010-01-09 17:14:27"
"17139",995,6273,"2010-01-09 17:15:11"
"17141",995,6271,"2010-01-09 17:15:18"
"17155",995,31722,"2010-01-09 17:19:39"
"17156",995,31845,"2010-01-09 17:19:40"
"17157",995,31790,"2010-01-09 17:19:42"
"17158",995,30360,"2010-01-09 17:19:44"
"17159",995,30568,"2010-01-09 17:19:49"
"17162",995,30568,"2010-01-09 17:19:52"
"17164",995,30458,"2010-01-09 17:19:53"
"17166",995,30561,"2010-01-09 17:19:56"
"17167",995,30361,"2010-01-09 17:19:57"
"17168",995,30561,"2010-01-09 17:19:58"
"17212",2861,14394,"2010-01-09 17:58:01"
"17213",2861,14394,"2010-01-09 17:58:02"
"17214",2861,14397,"2010-01-09 17:58:06"
"17215",2861,14397,"2010-01-09 17:58:11"
"17219",2861,14397,"2010-01-09 18:00:32"
"17225",2861,14395,"2010-01-09 18:05:20"
"17227",2861,14393,"2010-01-09 18:05:36"
"17228",2861,14397,"2010-01-09 18:06:11"
"17464",7503,1716,"2010-01-09 19:25:41"
"17465",7503,1716,"2010-01-09 19:25:43"
"17472",7503,1717,"2010-01-09 19:27:39"
"17473",7503,1717,"2010-01-09 19:27:40"
"17476",7503,26511,"2010-01-09 19:28:05"
"17477",7503,26511,"2010-01-09 19:28:06"
"17492",7503,39202,"2010-01-09 19:30:43"
"17494",7503,39202,"2010-01-09 19:30:48"
"17502",7503,8334,"2010-01-09 19:31:37"
"17503",7503,8334,"2010-01-09 19:31:38"
"17507",7503,8335,"2010-01-09 19:31:53"
"17508",7503,8335,"2010-01-09 19:31:54"
"17519",7503,21827,"2010-01-09 19:32:50"
"17522",7503,21827,"2010-01-09 19:32:53"
"17533",7503,21825,"2010-01-09 19:35:56"
"18415",44656,39478,"2010-01-09 22:32:28"
"18807",175,26248,"2010-01-09 23:08:16"
"18814",175,37296,"2010-01-09 23:08:45"
"18845",175,27735,"2010-01-09 23:12:56"
"18846",175,32975,"2010-01-09 23:12:57"
"19069",41288,22706,"2010-01-10 00:01:39"
"19075",41288,36953,"2010-01-10 00:02:50"
"19349",2377,37556,"2010-01-10 02:16:03"
"19936",2377,39609,"2010-01-10 13:58:01"
"19941",2377,38744,"2010-01-10 14:01:25"
"19949",2377,38705,"2010-01-10 14:04:51"
"19954",2377,37556,"2010-01-10 14:07:42"
"19977",2377,37155,"2010-01-10 14:14:57"
"19994",2377,37388,"2010-01-10 14:19:13"
"20005",2377,36951,"2010-01-10 14:23:18"
"20022",2377,36696,"2010-01-10 14:27:00"
"20034",2377,36655,"2010-01-10 14:30:31"
"21866",45579,38897,"2010-01-10 21:35:28"
"21890",45579,39727,"2010-01-10 21:40:24"
"21891",45579,39720,"2010-01-10 21:41:16"
"21895",45579,26859,"2010-01-10 21:42:53"
"21900",45579,34407,"2010-01-10 21:44:29"
"21910",45579,33851,"2010-01-10 21:46:11"
"21911",45579,30810,"2010-01-10 21:46:57"
"21928",45579,30159,"2010-01-10 21:47:58"
"21937",45579,29566,"2010-01-10 21:52:00"
"21945",45579,28047,"2010-01-10 21:55:12"
"21979",45579,28047,"2010-01-10 22:01:57"
"21981",45579,29566,"2010-01-10 22:02:37"
"21987",45579,32157,"2010-01-10 22:04:16"
"21989",45579,31099,"2010-01-10 22:05:25"
"21990",45579,30810,"2010-01-10 22:05:28"
"21992",45579,30159,"2010-01-10 22:06:19"
"24073",45533,31746,"2010-01-11 20:07:22"
"24074",45533,11271,"2010-01-11 20:07:26"
"24075",45533,12582,"2010-01-11 20:07:44"
"24079",45533,30406,"2010-01-11 20:13:28"
"24082",45533,27557,"2010-01-11 20:14:24"
"24690",2377,37155,"2010-01-11 21:55:35"
"24848",46551,35596,"2010-01-11 22:40:03"
"24850",46551,35598,"2010-01-11 22:40:49"
"24851",46551,35602,"2010-01-11 22:40:59"
"24861",46551,35595,"2010-01-11 22:42:13"
"24863",46551,27205,"2010-01-11 22:44:12"
"24866",46551,19187,"2010-01-11 22:46:47"
"24883",5806,13159,"2010-01-11 22:57:48"
"24907",5806,23452,"2010-01-11 23:09:01"
"24912",5806,25172,"2010-01-11 23:12:31"
"24922",5806,23455,"2010-01-11 23:18:14"
"24929",5806,23453,"2010-01-11 23:20:38"
"24940",5806,11662,"2010-01-11 23:24:28"
"24943",5806,2645,"2010-01-11 23:25:16"
"24945",5806,2646,"2010-01-11 23:25:50"
"24947",5806,2647,"2010-01-11 23:27:09"
"24948",5806,2648,"2010-01-11 23:27:26"
"24949",5806,4180,"2010-01-11 23:27:39"
"24953",5806,4181,"2010-01-11 23:30:18"
"25515",120,1699,"2010-01-12 11:22:08"
"25759",2377,39609,"2010-01-12 14:34:56"
"25763",2377,38744,"2010-01-12 14:36:02"
"25764",2377,38705,"2010-01-12 14:36:14"
"26118",3416,15867,"2010-01-12 16:44:57"
"26121",3416,15868,"2010-01-12 16:45:17"
"26122",3416,15869,"2010-01-12 16:45:52"
"26123",3416,15870,"2010-01-12 16:46:02"
"26124",3416,15871,"2010-01-12 16:46:18"
"26353",2377,37155,"2010-01-12 18:08:07"
"29110",77,39224,"2010-01-13 18:55:24"
"29120",77,32971,"2010-01-13 18:57:34"
"29167",77,13426,"2010-01-13 19:04:09"
"29169",77,13431,"2010-01-13 19:04:37"
"29170",77,13427,"2010-01-13 19:04:40"
"29171",77,13428,"2010-01-13 19:04:43"
"29172",77,13429,"2010-01-13 19:04:44"
"29173",77,13430,"2010-01-13 19:04:45"
"29537",886,27421,"2010-01-13 20:48:01"
"29541",886,27422,"2010-01-13 20:49:03"
"29554",886,660,"2010-01-13 20:51:33"
"29559",886,35330,"2010-01-13 20:52:11"
"29561",886,35772,"2010-01-13 20:52:27"
"29574",886,31579,"2010-01-13 20:55:37"
"29577",886,37059,"2010-01-13 20:56:27"
"29751",443,31980,"2010-01-13 22:03:44"
"29757",443,32259,"2010-01-13 22:04:19"
"29758",443,32258,"2010-01-13 22:04:25"
"29759",443,32255,"2010-01-13 22:04:29"
"29762",443,32261,"2010-01-13 22:04:50"
"29835",3002,13832,"2010-01-13 22:24:29"
"29836",3002,13832,"2010-01-13 22:24:29"
"29839",3002,13833,"2010-01-13 22:25:14"
"29840",3002,13833,"2010-01-13 22:25:14"
"29842",3002,13837,"2010-01-13 22:25:26"
"29843",3002,13837,"2010-01-13 22:25:29"
"29847",3002,13836,"2010-01-13 22:26:52"
"29848",3002,13836,"2010-01-13 22:26:53"
"29851",3002,13835,"2010-01-13 22:27:50"
"29852",3002,13835,"2010-01-13 22:27:51"
"29862",44130,19882,"2010-01-13 22:32:35"
"29868",2377,38744,"2010-01-13 22:38:25"
"29870",2377,39609,"2010-01-13 22:38:55"
"30199",41288,35488,"2010-01-14 01:55:31"
"30200",41288,39373,"2010-01-14 01:55:52"
"30201",41288,32670,"2010-01-14 01:56:24"
"30202",41288,39472,"2010-01-14 01:56:52"
"30203",41288,39471,"2010-01-14 01:57:11"
"30205",41288,39471,"2010-01-14 01:57:14"
"30206",41288,39471,"2010-01-14 01:57:15"
"30207",41288,39474,"2010-01-14 01:57:19"
"30208",41288,19673,"2010-01-14 01:57:34"
"30209",41288,11450,"2010-01-14 01:59:22"
"30210",41288,11452,"2010-01-14 01:59:57"
"30212",41288,36953,"2010-01-14 02:00:54"
"31044",2377,40097,"2010-01-14 18:23:55"
"31045",2377,40097,"2010-01-14 18:24:00"
"31046",2377,39609,"2010-01-14 18:24:01"
"31047",2377,40097,"2010-01-14 18:24:03"
"31049",2377,37556,"2010-01-14 18:24:43"
"31051",2377,40097,"2010-01-14 18:26:04"
"31052",2377,37556,"2010-01-14 18:26:21"
"31058",2377,40097,"2010-01-14 18:30:25"
"31122",45708,37296,"2010-01-14 19:25:53"
"31123",45708,28342,"2010-01-14 19:25:59"
"31146",45708,39885,"2010-01-14 19:30:50"
"31147",45708,39888,"2010-01-14 19:31:11"
"31150",45708,39801,"2010-01-14 19:31:27"
"31153",45708,39801,"2010-01-14 19:31:38"
"31158",45708,39799,"2010-01-14 19:31:51"
"31159",45708,39799,"2010-01-14 19:31:56"
"31160",45708,39799,"2010-01-14 19:32:02"
"31161",45708,39799,"2010-01-14 19:32:02"
"31162",45708,39797,"2010-01-14 19:32:07"
"31167",45708,38721,"2010-01-14 19:32:28"
"31168",45708,39801,"2010-01-14 19:33:12"
"31170",45708,38057,"2010-01-14 19:33:38"
"31171",45708,14882,"2010-01-14 19:33:47"
"31192",45708,37115,"2010-01-14 19:34:51"
"31193",45708,37117,"2010-01-14 19:35:01"
"31194",45708,37120,"2010-01-14 19:35:20"
"31196",45708,36399,"2010-01-14 19:35:53"
"31200",45708,36449,"2010-01-14 19:36:59"
"31201",45708,36449,"2010-01-14 19:37:01"
"31203",45708,26472,"2010-01-14 19:37:39"
"31207",45708,34437,"2010-01-14 19:38:50"
"31208",45708,34444,"2010-01-14 19:39:13"
"31209",45708,34446,"2010-01-14 19:39:25"
"31211",45708,34123,"2010-01-14 19:39:47"
"31213",45708,34127,"2010-01-14 19:40:06"
"31217",45708,34713,"2010-01-14 19:40:26"
"31218",45708,34723,"2010-01-14 19:40:27"
"31220",45708,33862,"2010-01-14 19:40:51"
"31222",45708,33914,"2010-01-14 19:40:57"
"31225",45708,33154,"2010-01-14 19:41:26"
"31229",45708,33156,"2010-01-14 19:41:43"
"31230",45708,33156,"2010-01-14 19:41:46"
"31231",45708,33156,"2010-01-14 19:41:48"
"31232",45708,33156,"2010-01-14 19:41:50"
"31233",45708,33158,"2010-01-14 19:41:52"
"31234",45708,33156,"2010-01-14 19:41:55"
"31235",45708,33156,"2010-01-14 19:42:02"
"31237",45708,33156,"2010-01-14 19:42:12"
"31238",45708,33156,"2010-01-14 19:42:12"
"31239",45708,33158,"2010-01-14 19:42:15"
"31243",45708,33250,"2010-01-14 19:42:23"
"31244",45708,32789,"2010-01-14 19:43:06"
"31246",45708,32790,"2010-01-14 19:43:31"
"31247",45708,32791,"2010-01-14 19:43:37"
"31249",45708,32794,"2010-01-14 19:44:04"
"31250",45708,32793,"2010-01-14 19:44:06"
"31251",45708,32795,"2010-01-14 19:44:10"
"31252",45708,32798,"2010-01-14 19:44:14"
"31253",45708,32800,"2010-01-14 19:44:34"
"31254",45708,32734,"2010-01-14 19:44:54"
"31255",45708,32735,"2010-01-14 19:45:03"
"31257",45708,32736,"2010-01-14 19:45:11"
"31258",45708,32490,"2010-01-14 19:45:32"
"31259",45708,32504,"2010-01-14 19:45:51"
"31260",45708,32493,"2010-01-14 19:46:06"
"31261",45708,32515,"2010-01-14 19:46:22"
"31262",45708,37565,"2010-01-14 19:46:47"
"31263",45708,37567,"2010-01-14 19:46:56"
"31266",45708,31774,"2010-01-14 19:48:05"
"31267",45708,30155,"2010-01-14 19:48:43"
"31268",45708,30130,"2010-01-14 19:48:53"
"31269",45708,30131,"2010-01-14 19:49:03"
"31273",45708,25737,"2010-01-14 19:49:26"
"31276",45708,21120,"2010-01-14 19:49:38"
"31279",45708,26899,"2010-01-14 19:50:41"
"31280",45708,26915,"2010-01-14 19:50:49"
"31282",45708,26238,"2010-01-14 19:51:20"
"31283",45708,26239,"2010-01-14 19:51:29"
"31286",45708,34752,"2010-01-14 19:51:54"
"31291",45708,34757,"2010-01-14 19:52:13"
"31292",45708,34755,"2010-01-14 19:52:22"
"31293",45708,34756,"2010-01-14 19:52:29"
"31300",45708,17923,"2010-01-14 19:53:08"
"31302",45708,17924,"2010-01-14 19:53:36"
"31305",45708,17925,"2010-01-14 19:54:35"
"31306",45708,17926,"2010-01-14 19:54:39"
"31307",45708,17923,"2010-01-14 19:54:43"
"31313",45708,15455,"2010-01-14 19:56:01"
"31317",45708,15460,"2010-01-14 19:56:21"
"31325",45708,15463,"2010-01-14 19:58:25"
"31326",45708,15463,"2010-01-14 19:58:28"
"31332",45708,15465,"2010-01-14 19:59:50"
"31335",45708,15466,"2010-01-14 20:00:57"
"31460",46209,17836,"2010-01-14 20:48:36"
"31483",46209,32098,"2010-01-14 20:54:01"
"31484",46209,32099,"2010-01-14 20:54:15"
"31486",46209,32101,"2010-01-14 20:55:02"
"31492",46209,37727,"2010-01-14 20:56:39"
"31497",46209,37289,"2010-01-14 20:57:27"
"31503",46209,37044,"2010-01-14 20:58:45"
"31530",46209,36445,"2010-01-14 20:59:51"
"31534",46209,39696,"2010-01-14 21:01:13"
"31553",46209,26248,"2010-01-14 21:04:49"
"31554",46209,34700,"2010-01-14 21:05:06"
"31914",45708,38900,"2010-01-14 22:12:47"
"31923",45708,34249,"2010-01-14 22:14:41"
"31925",45708,34250,"2010-01-14 22:14:49"
"31926",45708,34299,"2010-01-14 22:14:51"
"32018",45708,35833,"2010-01-14 22:30:03"
"32019",45708,35835,"2010-01-14 22:30:13"
"32031",45708,35839,"2010-01-14 22:32:48"
"32040",45708,23978,"2010-01-14 22:35:39"
"32047",45708,37182,"2010-01-14 22:37:44"
"32048",45708,39851,"2010-01-14 22:38:00"
"32056",45708,37727,"2010-01-14 22:41:10"
"32058",45708,37289,"2010-01-14 22:41:39"
"32059",45708,37370,"2010-01-14 22:41:57"
"32343",216,14550,"2010-01-15 09:07:38"
"32344",216,23311,"2010-01-15 09:08:08"
"32345",216,22419,"2010-01-15 09:11:48"
"32346",216,22479,"2010-01-15 09:12:17"
"32347",216,7290,"2010-01-15 09:12:59"
"32348",216,7264,"2010-01-15 09:13:07"
"32349",216,7269,"2010-01-15 09:17:19"
"32350",216,7277,"2010-01-15 09:17:34"
"32351",216,7267,"2010-01-15 09:17:37"
"32352",216,7289,"2010-01-15 09:17:39"
"32466",44130,37488,"2010-01-15 11:21:42"
"32468",44130,37494,"2010-01-15 11:22:54"
"32469",44130,40123,"2010-01-15 11:23:58"
"32470",44130,40123,"2010-01-15 11:24:07"
"32473",44130,40125,"2010-01-15 11:25:28"
"32631",45533,21418,"2010-01-15 12:56:44"
"32641",45533,31746,"2010-01-15 12:59:48"
"32671",8218,28848,"2010-01-15 13:13:24"
"32673",8218,28849,"2010-01-15 13:14:40"
"32678",45533,11268,"2010-01-15 13:15:52"
"32680",8218,28850,"2010-01-15 13:16:01"
"32681",8218,28851,"2010-01-15 13:17:07"
"32683",8218,28852,"2010-01-15 13:17:54"
"32684",8218,28853,"2010-01-15 13:18:50"
"32687",8218,28854,"2010-01-15 13:20:04"
"32693",8218,28855,"2010-01-15 13:21:20"
"32695",8218,28856,"2010-01-15 13:22:33"
"32698",8218,28857,"2010-01-15 13:23:48"
"33478",443,25776,"2010-01-15 18:31:54"
"33480",443,25777,"2010-01-15 18:32:00"
"33483",443,25777,"2010-01-15 18:33:53"
"33490",2377,40097,"2010-01-15 18:35:26"
"33491",2377,39609,"2010-01-15 18:35:53"
"33494",443,25778,"2010-01-15 18:37:41"
"33497",2377,38605,"2010-01-15 18:39:24"
"33500",2377,38607,"2010-01-15 18:40:11"
"33504",443,25779,"2010-01-15 18:41:05"
"33507",443,26008,"2010-01-15 18:44:25"
"33508",2377,21089,"2010-01-15 18:44:45"
"33510",2377,21090,"2010-01-15 18:44:51"
"33511",2377,979,"2010-01-15 18:44:52"
"33515",443,26894,"2010-01-15 18:48:10"
"33957",44656,36989,"2010-01-15 20:31:19"
"33961",44656,35222,"2010-01-15 20:31:48"
"33962",44656,35222,"2010-01-15 20:31:48"
"33965",44656,31882,"2010-01-15 20:32:01"
"33966",44656,31882,"2010-01-15 20:32:01"
"33968",44656,31881,"2010-01-15 20:32:15"
"33969",44656,31881,"2010-01-15 20:32:16"
"33997",995,38249,"2010-01-15 20:39:30"
"34001",995,36038,"2010-01-15 20:41:59"
"34646",46960,82,"2010-01-15 23:16:43"
"34655",46960,29254,"2010-01-15 23:17:47"
"35066",43063,30807,"2010-01-16 10:53:55"
"35067",43063,30808,"2010-01-16 10:54:03"
"35068",43063,30971,"2010-01-16 10:54:18"
"35069",43063,30973,"2010-01-16 10:55:08"
"35070",43063,23406,"2010-01-16 10:55:49"
"35261",46209,35513,"2010-01-16 12:21:46"
"35268",46209,38211,"2010-01-16 12:22:54"
"35271",46209,38212,"2010-01-16 12:22:57"
"35272",46209,37044,"2010-01-16 12:23:09"
"35273",46209,36445,"2010-01-16 12:24:11"
"35274",46209,36776,"2010-01-16 12:24:17"
"35279",46209,35923,"2010-01-16 12:26:19"
"35281",46209,36004,"2010-01-16 12:27:19"
"35283",46209,35057,"2010-01-16 12:28:14"
"35285",46209,32687,"2010-01-16 12:29:24"
"35287",46209,32958,"2010-01-16 12:29:52"
"35288",46209,26976,"2010-01-16 12:30:20"
"35303",46209,26980,"2010-01-16 12:34:56"
"35351",46074,27205,"2010-01-16 13:02:12"
"35352",46074,5066,"2010-01-16 13:02:27"
"35353",46074,5065,"2010-01-16 13:03:06"
"35354",46074,5059,"2010-01-16 13:03:31"
"35358",46074,5056,"2010-01-16 13:05:27"
"35359",46074,5055,"2010-01-16 13:05:45"
"35360",46074,5062,"2010-01-16 13:06:17"
"35362",46074,5060,"2010-01-16 13:06:42"
"35363",46074,5051,"2010-01-16 13:06:57"
"35365",46074,5054,"2010-01-16 13:07:03"
"35368",46074,5053,"2010-01-16 13:07:36"
"35771",5534,8074,"2010-01-16 15:33:01"
"35772",5534,10368,"2010-01-16 15:33:10"
"35778",5534,28107,"2010-01-16 15:34:49"
"35788",5534,38315,"2010-01-16 15:36:20"
"35800",5534,37727,"2010-01-16 15:38:13"
"35807",5534,36445,"2010-01-16 15:39:23"
"35809",5534,37289,"2010-01-16 15:41:09"
"35811",5534,37044,"2010-01-16 15:41:22"
"35895",43063,15871,"2010-01-16 16:19:38"
"35896",43063,15870,"2010-01-16 16:19:42"
"36473",46209,38315,"2010-01-16 18:01:13"
"36485",46209,38313,"2010-01-16 18:05:32"
"36488",46209,39073,"2010-01-16 18:07:58"
