"","UserID","ItemID","Timestamp"
"8108",5791,2355,958089916
"8109",5791,2580,958090003
"8110",5791,3160,958090045
"8111",5791,2395,958090135
"8112",5791,2700,958090175
"8113",5791,3114,958090196
"8114",5791,3396,958090276
"8115",5791,1172,958090298
"8117",5791,3608,958090318
"8118",5791,2788,958090318
"8119",5791,2804,958090335
"8120",5791,2248,958090358
"8121",5791,1394,958090386
"8122",5791,3424,958090408
"8123",5791,3435,958090457
"8124",5791,50,958090457
"8125",5791,1221,958090457
"8126",5791,1617,958090457
"8127",5791,858,958090457
"8128",5791,1089,958090457
"8130",5791,608,958090480
"8131",5791,1248,958090480
"8132",5791,1260,958090480
"8133",5791,318,958090632
"8134",5791,923,958090662
"8135",5791,1225,958090694
"8136",5791,593,958090709
"8137",5791,1193,958090709
"8138",5791,1203,958090762
"8139",5791,1228,958090762
"8142",5791,111,958090796
"8143",5791,1288,958090826
"8147",5791,1197,958090873
"8148",5791,1247,958090905
"8150",5791,1307,958090988
"8151",5791,2621,958091023
"8809",5772,2944,958169161
"9042",5765,2028,958179679
"9043",5765,924,958179803
"9044",5765,32,958179803
"9045",5765,1206,958179803
"9046",5765,2571,958179836
"9047",5765,1676,958179884
"9048",5765,1965,958179941
"9049",5765,1197,958180637
"9050",5765,1198,958180637
"9051",5765,1215,958180744
"9052",5765,2115,958180787
"9053",5765,3265,958181047
"9054",5765,1036,958181047
"9055",5765,1218,958181074
"9056",5765,1222,958181074
"9057",5765,2414,958181285
"9058",5765,2273,958181327
"9059",5765,318,958181727
"9060",5765,1148,958181858
"9061",5765,1213,958181858
"9062",5765,745,958181908
"9063",5765,1258,958181940
"9064",5765,2762,958181940
"9065",5765,1136,958182030
"9066",5765,2788,958182211
"9067",5765,1080,958182287
"9068",5765,1223,958182307
"9069",5765,1079,958182325
"9070",5765,3147,958182517
"9219",5872,923,958232060
"9220",5872,541,958232108
"9238",5759,260,958253846
"9239",5759,988,958253913
"9240",5759,858,958253976
"9241",5759,3052,958254053
"9242",5759,2959,958254053
"9243",5759,3125,958254086
"9244",5759,3175,958254086
"9245",5759,2912,958254086
"9249",5759,1196,958254330
"9250",5759,1198,958254330
"9251",5759,1218,958254330
"9252",5759,1221,958254330
"9253",5759,3265,958254330
"9254",5759,1387,958254330
"9258",5759,1197,958254365
"9259",5759,1240,958254365
"9260",5759,2571,958254401
"9261",5759,1200,958254401
"9263",5759,589,958254431
"9264",5759,1916,958254462
"9265",5759,1953,958254462
"9268",5759,6,958254507
"9269",5759,2194,958254507
"9270",5759,21,958254573
"9271",5759,861,958254573
"9275",5759,969,958254615
"9276",5759,1580,958254615
"9279",5759,1676,958254663
"9281",5759,2278,958254734
"9282",5759,1573,958254767
"9286",5759,1527,958254819
"9287",5759,2273,958254855
"9317",5759,912,958255570
"9318",5759,28,958255594
"9319",5759,1247,958255594
"9320",5759,899,958255594
"9321",5759,916,958255620
"9322",5759,928,958255620
"9323",5759,1230,958255620
"9324",5759,2208,958255620
"9325",5759,1244,958255659
"9326",5759,1265,958255659
"9327",5759,2396,958255659
"9328",5759,2020,958255659
"9329",5759,930,958255745
"9330",5759,17,958255745
"9331",5759,1307,958255745
"9332",5759,898,958255777
"9333",5759,293,958255827
"9334",5759,1188,958255827
"9335",5759,1296,958255827
"9336",5759,900,958255862
"9337",5759,1944,958255862
"9338",5759,2243,958255862
"9339",5759,39,958255903
"9340",5759,914,958255927
"9341",5759,2872,958255967
"9342",5759,3044,958256036
"9343",5759,2081,958256094
"9344",5759,1959,958256319
"9345",5759,1684,958256493
"9397",5872,1580,958264661
"10045",5734,260,958422813
"10046",5734,3006,958423055
"10049",5734,1617,958425648
"10050",5734,527,958425707
"10051",5734,1198,958425733
"10052",5734,318,958425733
"10101",5734,1193,958431922
"10102",5734,2571,958431947
"10103",5734,858,958431963
"10208",5728,1196,958465698
"10209",5728,1374,958465698
"10210",5728,969,958466014
"10211",5728,1210,958466014
"10212",5728,1291,958466014
"10213",5728,1127,958466151
"10214",5728,1015,958466399
"10215",5728,2006,958466399
"10216",5728,316,958466546
"10217",5728,1917,958466599
"10218",5728,2099,958466882
"10219",5728,1566,958467009
"10220",5728,849,958467326
"10221",5728,905,958468092
"10222",5728,910,958468136
"10223",5728,1234,958468136
"10224",5728,898,958468136
"10225",5728,1276,958468239
"10226",5728,955,958468308
"10227",5728,1278,958468308
"10228",5728,1294,958468308
"10229",5728,1304,958468308
"10230",5728,951,958468443
"10231",5728,1269,958468443
"10232",5728,3035,958468502
"10233",5728,911,958468676
"10234",5728,933,958468719
"10235",5728,1285,958468816
"10236",5728,3088,958468881
"10237",5728,497,958469162
"10238",5728,1663,958469331
"10239",5728,838,958469559
"10240",5728,3507,958469630
"10241",5728,2301,958469896
"10242",5728,2622,958470185
"10243",5728,3028,958470279
"10615",5711,2762,958513485
"10616",5711,3033,958513698
"10617",5711,593,958513845
"10618",5711,628,958513865
"10619",5711,2707,958514007
"10620",5711,2841,958514026
"10621",5711,1620,958514052
"10622",5711,2881,958514077
"10623",5711,1552,958514153
"11005",5696,920,958590116
"11009",5696,2870,958590216
"11010",5696,356,958590216
"11012",5696,3471,958590379
"11013",5696,589,958590417
"11014",5696,610,958590417
"11015",5696,2571,958590417
"11016",5696,1240,958590417
"11017",5696,1270,958590417
"11018",5696,1097,958590417
"11020",5696,2529,958590471
"11021",5696,1210,958590471
"11022",5696,1214,958590471
"11023",5696,780,958590471
"11024",5696,2662,958590471
"12378",5734,1132,958778985
"12379",5734,928,958779042
"12380",5734,608,958779054
"12381",5734,904,958779101
"12382",5734,1136,958779101
"12384",5734,1267,958779132
"12635",5654,2858,958845662
"12648",5654,541,958846184
"12649",5654,2571,958846230
"12663",5654,1256,958846594
"12666",5654,2324,958846668
"12831",5648,3448,958870346
"12832",5648,588,958870532
"12833",5648,3114,958870547
"12834",5648,1307,958870582
"12835",5648,260,958870644
"12836",5648,1198,958870644
"12837",5648,1221,958870644
"12838",5648,912,958871084
"12839",5648,1210,958871230
"12840",5648,2396,958871230
"12841",5648,2881,958871414
"12842",5648,2716,958871447
"12843",5648,2762,958871610
"12844",5648,2763,958871646
"12845",5648,1275,958871752
"12846",5648,593,958871780
"12847",5648,1625,958871968
"12848",5648,2115,958872124
"12849",5648,2416,958872377
"12850",5648,1101,958872395
"12872",5648,919,958873495
"12919",5648,527,958874935
"13002",5648,377,958887746
"13005",5648,2324,958888773
"13193",5654,50,958945521
"13194",5654,720,958945546
"13195",5654,593,958945561
"13196",5654,296,958945590
"13197",5654,1225,958945590
"13198",5654,1247,958945607
"13199",5654,1617,958945659
"14014",5617,260,959127203
"14015",5617,2881,959127370
"14016",5617,2762,959127516
"14017",5617,1917,959127610
"14018",5617,2571,959127705
"14019",5617,1036,959127802
"14020",5617,1200,959127872
"14021",5617,1214,959127872
"14022",5617,377,959127980
"14023",5617,733,959127980
"14024",5617,2021,959128041
"14025",5617,1240,959128133
"14026",5617,480,959128133
"14027",5617,1253,959128205
"14028",5617,1676,959128205
"14029",5617,2009,959128257
"14030",5617,2140,959128467
"14033",5617,2288,959128548
"14212",5611,1296,959179434
"14213",5611,2657,959179584
"14214",5611,377,959179632
"14215",5611,1233,959179653
"14216",5611,3703,959179653
"14217",5611,969,959179680
"14218",5611,3418,959179680
"14219",5611,1954,959179680
"14220",5611,3256,959179680
"14221",5611,110,959179680
"14222",5611,1214,959179695
"14223",5611,1036,959179695
"14224",5611,1387,959179726
"14432",5604,1212,959200370
"14771",5604,1183,959221074
"14772",5604,527,959221168
"14773",5604,306,959221389
"14774",5604,1281,959221559
"14775",5604,1277,959221790
"14776",5604,1670,959222020
"14777",5604,1233,959222063
"14778",5604,1408,959222159
"14779",5604,2075,959222159
"14780",5604,760,959222159
"14781",5604,2106,959222209
"14782",5604,155,959222223
"14783",5604,2329,959223019
"14784",5604,593,959223075
"14785",5604,608,959223075
"15362",5580,1221,959287973
"15363",5580,2706,959288172
"15364",5580,2694,959288208
"15365",5580,2881,959288240
"15370",5580,858,959288987
"15371",5580,1230,959289007
"15372",5580,912,959289031
"15373",5580,1267,959289031
"15374",5580,908,959289050
"15375",5580,750,959289050
"15376",5580,919,959289086
"15377",5580,2019,959289086
"15381",5580,1193,959289179
"15382",5580,1207,959289179
"15383",5580,1233,959289179
"15388",5580,318,959289240
"15393",5580,1250,959289284
"15395",5580,1247,959289326
"15396",5580,527,959289326
"15399",5580,593,959289370
"15400",5580,1228,959289370
"15412",5580,1254,959289618
"15413",5580,1097,959289672
"15415",5580,2100,959289696
"15417",5580,1198,959289752
"15419",5580,1196,959289772
"15422",5580,1197,959289791
"15423",5580,2947,959289791
"15425",5580,1036,959289812
"15426",5580,589,959289838
"15427",5580,474,959289838
"15429",5580,2406,959289855
"15430",5580,1291,959289855
"15433",5580,1374,959289917
"15434",5580,2916,959289935
"15435",5580,1385,959290500
"15436",5580,1370,959290533
"15437",5580,165,959290677
"15440",5580,434,959290693
"15442",5580,3197,959290739
"15447",5580,1382,959290874
"15460",5580,923,959291055
"15461",5580,3038,959291095
"15462",5580,2300,959291125
"15464",5580,3091,959291164
"15465",5580,3095,959291177
"15471",5580,1231,959291334
"15474",5580,1293,959291366
"15475",5580,3341,959291366
"15478",5580,1203,959291384
"15481",5580,3475,959291441
"15482",5580,2160,959291441
"15483",5580,2130,959291494
"15484",5580,3671,959291494
"15489",5580,1240,959291568
"15490",5580,154,959291568
"15911",5580,3499,959344995
"15912",5580,3634,959345197
"15913",5580,2917,959345262
"15914",5580,3505,959345387
"15915",5580,1683,959345446
"15916",5580,1092,959345661
"15917",5580,898,959346333
"15918",5580,2919,959346420
"15919",5580,356,959346545
"15920",5580,597,959346767
"15933",5580,1234,959347107
"15935",5580,1292,959347121
"15938",5580,3039,959347198
"15940",5580,1079,959347255
"15945",5580,1476,959347372
"15948",5580,3244,959347441
"15951",5580,2463,959347553
"15952",5580,2302,959347643
"15956",5580,2133,959347758
"15957",5580,2518,959347758
"15961",5580,453,959348256
"15962",5580,2378,959348275
"16049",5580,2335,959353694
"16182",5558,3623,959389387
"16183",5558,2571,959389435
"16187",5558,2628,959389927
"16188",5558,1356,959390019
"16189",5558,1376,959390019
"16190",5558,260,959390059
"16191",5558,671,959390102
"16192",5558,1573,959390274
"16193",5558,316,959390300
"16194",5558,780,959390300
"16195",5558,1196,959390521
"16196",5558,3000,959390543
"16197",5558,1291,959390599
"16198",5558,745,959390639
"16199",5558,2918,959390692
"16200",5558,1148,959390869
"16201",5558,1223,959390869
"16202",5558,2987,959390908
"16416",5604,2078,959459514
"16418",5604,2081,959459624
"16419",5604,362,959459657
"16427",5604,183,959460508
"16435",5604,1080,959461490
"16808",5540,2028,959532720
"16809",5540,2571,959532879
"16810",5540,1266,959532962
"16811",5540,1304,959532963
"16812",5540,3037,959532992
"16816",5540,2019,959533116
"16817",5540,940,959533144
"16818",5540,969,959533144
"16819",5540,1197,959533144
"16820",5540,2366,959533183
"16827",5540,1204,959533228
"16828",5540,1276,959533307
"16829",5540,914,959533392
"16830",5540,912,959533457
"16831",5540,750,959533515
"16832",5540,1224,959533606
"16833",5540,1272,959533606
"16834",5540,920,959533631
"16835",5540,1217,959533631
"16984",5759,1073,959557652
"16987",5759,1009,959557691
"16988",5759,2143,959557714
"16992",5759,3429,959557841
"16993",5759,1148,959557841
"16994",5759,3114,959557841
"16995",5759,1223,959557841
"16996",5759,745,959557841
"16997",5759,2857,959557939
"16998",5759,2987,959557939
"16999",5759,2355,959557973
"17001",5759,541,959558296
"17002",5759,1199,959558330
"17003",5759,1214,959558330
"17004",5759,1301,959558330
"17005",5759,32,959558368
"17006",5759,2664,959558368
"17007",5759,1748,959558368
"17019",5759,1252,959558871
"17020",5759,2203,959558871
"17021",5759,1267,959558871
"17022",5759,1617,959558871
"17023",5759,593,959558907
"17024",5759,2186,959558907
"17025",5759,50,959558907
"17026",5759,111,959558907
"17027",5759,2917,959558978
"17028",5759,1036,959558978
"17029",5759,2160,959559077
"17030",5759,906,959559104
"17031",5759,16,959559104
"17032",5759,3623,959559104
"17033",5759,3176,959559148
"17034",5759,1732,959559219
"17049",5759,919,959560130
"17052",5759,803,959560612
"17053",5759,932,959560747
"17304",5527,1961,959633679
"17306",5527,2762,959633724
"17316",5527,2268,959633987
"17322",5527,1393,959634057
"17323",5527,225,959634108
"17324",5527,2324,959634108
"17326",5527,805,959634265
"18193",5508,902,959723478
"18194",5508,2858,959723626
"18195",5508,2706,959723626
"18196",5508,2355,959723668
"18197",5508,223,959723697
"18198",5508,2599,959723739
"18199",5508,2716,959723757
"18200",5508,1513,959724083
"18201",5508,2692,959724083
"18202",5508,2395,959724105
"18203",5508,2396,959724105
"18204",5508,2987,959724146
"18205",5508,2337,959724146
"18206",5508,260,959725388
"18207",5508,1097,959725388
"18208",5508,367,959725423
"18209",5508,60,959725423
"18210",5508,1073,959725423
"18979",5494,3578,959812373
"18981",5494,1265,959812464
"19046",5494,324,959815920
"19047",5494,1088,959815949
"19052",5494,3408,959816033
"19055",5494,3360,959816089
"19056",5494,2731,959816132
"19058",5494,858,959816175
"19062",5494,1230,959816296
"19064",5494,926,959816326
"19069",5494,1387,959816409
"19072",5494,615,959816513
"19099",5759,3578,959817548
"19103",5759,3006,959817668
"19108",5759,1225,959817748
"19111",5759,926,959817838
"19112",5759,296,959817838
"19113",5759,1193,959817838
"19114",5759,1213,959817838
"19115",5759,3735,959817838
"19116",5759,3504,959817946
"19117",5759,1960,959817946
"19118",5759,34,959817946
"19119",5759,1276,959817946
"19122",5759,1288,959818030
"19124",5759,1207,959818082
"19125",5759,1245,959818082
"19126",5759,1885,959818153
"19127",5759,800,959818153
"19141",5759,3260,959818814
"19243",5604,215,959834433
"19244",5604,1922,959834587
"19245",5604,2276,959834750
"19246",5604,1079,959835369
"19298",5480,920,959866449
"19302",5480,912,959866631
"19303",5480,899,959866657
"19305",5480,1307,959866758
"19309",5480,2020,959866866
"19310",5480,932,959866881
"19311",5480,1947,959866915
"19312",5480,597,959866927
"19314",5480,2145,959866978
"19319",5480,910,959867418
"19320",5480,3421,959867518
"19321",5480,3396,959867533
"19322",5480,2248,959867577
"19329",5480,356,959867713
"19331",5480,2144,959867750
"19356",5759,2599,959869059
"19357",5759,2395,959869059
"19358",5759,588,959869163
"19359",5759,728,959869163
"19386",5480,919,959876434
"19387",5480,1035,959876457
"19388",5480,1022,959876480
"19389",5480,364,959876494
"19390",5480,1380,959876533
"19560",5734,912,959890093
"19562",5734,1188,959890122
"19563",5734,899,959890122
"19564",5734,898,959890150
"19573",5734,916,959892157
"19574",5734,933,959892157
"19575",5734,265,959892157
"19576",5734,1197,959892157
"19577",5734,902,959892228
"19795",5463,3408,959899692
"19805",5463,3578,959899762
"19817",5463,3037,959899905
"19818",5463,949,959899905
"19820",5463,3307,959900021
"19821",5463,3435,959900059
"19822",5463,1193,959900059
"19823",5463,2936,959900059
"19824",5463,3629,959900059
"19825",5463,923,959900077
"19828",5463,2820,959900115
"19829",5463,750,959900115
"19830",5463,2019,959900115
"19831",5463,1204,959900145
"19832",5463,1221,959900145
"19833",5463,1260,959900145
"19834",5463,908,959900173
"19835",5463,1084,959900173
"19838",5463,912,959900196
"19839",5463,1219,959900196
"19841",5463,913,959900231
"19843",5463,910,959900258
"19844",5463,1207,959900258
"19848",5463,1254,959900294
"19849",5463,3468,959900350
"19851",5463,1276,959900382
"19852",5463,3683,959900382
"19854",5463,3462,959900451
"19855",5463,1217,959900451
"19856",5463,1225,959900478
"19857",5463,1104,959900547
"19858",5463,1206,959900578
"19859",5463,3265,959900578
"19861",5463,1199,959900609
"19862",5463,1944,959900609
"19863",5463,1,959900645
"19864",5463,950,959900645
"19865",5463,1099,959900706
"19866",5463,1235,959900744
"19867",5463,594,959900773
"19868",5463,1952,959900773
"19870",5463,3559,959900821
"19871",5463,2648,959900821
"19872",5463,922,959900898
"19873",5463,1240,959900957
"19874",5463,969,959901026
"19875",5463,1287,959901026
"19876",5463,1281,959901087
"19877",5463,2398,959901111
"19878",5463,1086,959901240
"19879",5463,1208,959901273
"19880",5463,2966,959901337
"20906",5604,213,959997895
"20907",5604,2360,959997938
"20911",5604,147,959998084
"20912",5604,1132,959998093
"20914",5604,1704,959998141
"20921",5604,3067,959998529
"20923",5604,1293,959998633
"20924",5604,2324,959998633
"20926",5604,1263,959998742
"20935",5604,293,960001090
"20936",5604,58,960001179
"20937",5604,1216,960001581
"20938",5604,1357,960001745
"20939",5604,35,960001954
"20991",5654,2959,960009322
"20995",5654,608,960010221
"20996",5654,47,960010256
"20997",5654,1249,960010295
"20998",5654,1148,960010596
"21828",5604,363,960166539
"22231",5604,3456,960254554
"22779",5604,144,960344868
"22782",5604,492,960344962
"22783",5604,811,960344962
"22802",5383,1210,960355068
"22803",5383,3549,960355153
"22804",5383,2687,960355205
"22805",5383,2746,960355245
"22806",5383,1127,960355324
"22807",5383,1375,960355369
"22808",5383,932,960355478
"22809",5383,904,960355608
"22810",5383,950,960355608
"22811",5383,1284,960355608
"22812",5383,260,960355691
"22813",5383,750,960355691
"22919",5580,3735,960403904
"22930",5580,953,960406013
"22931",5580,1957,960406421
"22932",5580,3360,960406473
"22942",5580,2071,960408722
"22943",5580,62,960408753
"22944",5580,454,960408818
"22959",5580,3386,960409233
"22982",5375,3104,960414265
"22983",5375,2762,960414317
"22984",5375,3052,960414352
"22985",5375,2858,960414352
"22986",5375,2912,960414352
"22987",5375,3005,960414397
"22988",5375,2628,960414397
"22989",5375,1148,960414498
"22990",5375,1243,960414527
"22991",5375,1500,960414542
"22992",5375,1171,960414573
"22993",5375,1,960414589
"22994",5375,1641,960414607
"22995",5375,1215,960414622
"22996",5375,1517,960414654
"23841",5351,597,960658048
"23842",5351,920,960658048
"23843",5351,3578,960658132
"23844",5351,1262,960658264
"23845",5351,590,960658312
"24506",5335,1204,960763886
"24507",5335,858,960763886
"24508",5335,1221,960763901
"24509",5335,1250,960763901
"24510",5335,527,960763901
"24511",5335,1234,960763933
"24512",5335,1213,960763978
"24513",5335,1189,960764024
"24514",5335,1225,960764024
"24515",5335,1252,960764024
"24516",5335,2692,960764124
"24517",5335,2728,960764124
"24518",5335,1912,960764186
"24519",5335,2064,960764212
"24520",5335,2289,960764212
"24521",5335,2396,960764212
"24522",5335,1247,960764310
"24523",5335,2890,960764438
"24524",5335,589,960764571
"24525",5335,1674,960764571
"24526",5335,1200,960764603
"24527",5335,1960,960764649
"24528",5335,2067,960764728
"24529",5335,1517,960764773
"24530",5335,1307,960764813
"24531",5335,1079,960764825
"24532",5335,3471,960764897
"24533",5335,1060,960764933
"24534",5335,590,960764940
"24535",5335,1449,960764951
"24536",5335,1090,960765090
"24537",5335,2915,960765104
"24538",5335,497,960765149
"24539",5335,357,960765182
"24540",5335,1639,960765182
"24541",5335,21,960765194
"24542",5335,223,960765213
"24543",5335,3060,960765239
"24544",5335,2406,960765239
"24545",5335,2997,960765337
"24546",5335,2917,960765355
"24547",5335,1673,960765355
"24548",5335,750,960765418
"24549",5335,1086,960765418
"24550",5335,1097,960765419
"24551",5335,1291,960765500
"24552",5335,3072,960765520
"24553",5335,1907,960765520
