"","user_id","item_id"
"23435",426022,302141
"23436",426022,49543
"23437",426022,165872
"23438",426022,215871
"23439",426022,604390
"23440",426022,110780
"23441",426022,560582
"23442",426022,609369
"23443",426022,39303
"23444",426022,343331
"23445",426022,308797
"23446",426022,430762
"23447",426022,274012
"23448",426022,296492
"23449",426022,128008
"23450",426022,70347
"23451",426022,93927
"23452",426022,564472
"23453",426022,352157
"23454",426022,527629
"23455",426022,346779
"23456",426022,7265
"23457",426022,254687
"23458",426022,266346
"23459",426022,351056
"23460",426022,320955
"23461",426022,172116
"23462",426022,237386
"23463",426022,468453
"23464",426022,477418
"23465",426022,481810
"23466",426022,139022
"23467",426022,163631
"23468",426022,217872
"23469",426022,366607
"23470",426022,480093
"23471",426022,56233
"23472",426022,220480
"23473",426022,272434
"23474",426022,307887
"23475",426022,387992
"23476",426022,408554
"23477",426022,464846
"23478",426022,573160
"23479",426022,622202
"23480",426022,34003
"23481",426022,137891
"23482",426022,144078
"23483",426022,176127
"23485",426022,255554
"23486",426022,281289
"23487",426022,581463
"23488",426022,617103
"23499",426022,34525
"23500",426022,400251
"23501",426022,551852
"23504",426022,389856
"23505",426022,413774
"23506",426022,583862
"23507",426022,394433
"23508",426022,522534
"23509",426022,577082
"23511",426022,18767
"23512",426022,577383
"23513",426022,620818
"23809",426022,252525
"23810",426022,613219
"23811",426022,48646
"23812",426022,150385
"23813",426022,165392
"23814",426022,363582
"23815",426022,553287
"23878",426022,173301
"23879",426022,568787
"23880",426022,366623
"23881",426022,57535
"23882",426022,277077
"23883",426022,358230
"23884",426022,430494
"23885",426022,227064
"23886",426022,153787
"23887",426022,358158
"23888",426022,497966
"23889",426022,555535
"23891",426022,529957
"23892",426022,515094
"23893",426022,188822
"23894",426022,126944
"23895",426022,224556
"23896",426022,4884
"23897",426022,405379
"23898",426022,239670
"23899",426022,17926
"23901",426022,104018
"23903",426022,479263
"23965",426022,57969
"23966",426022,502446
"24103",426022,257010
"24104",426022,365912
"24105",426022,249141
"24107",426022,503093
"24108",426022,540467
"24109",426022,354812
"24110",426022,62968
"24111",426022,456251
"24178",426022,405897
"24179",426022,572952
"24180",426022,39598
"24181",426022,158163
"24182",426022,497162
"24183",426022,555117
"24184",426022,476246
"24185",426022,565949
"24187",426022,84967
"24188",426022,332185
"24189",426022,528144
"24190",426022,203694
"24191",426022,424671
"24192",426022,62106
"24193",426022,175835
"24194",426022,47046
"24195",426022,361263
"24196",426022,498795
"24197",426022,53034
"24198",426022,210418
"24199",426022,446655
"24200",426022,88456
"24201",426022,117340
"24202",426022,206576
"24203",426022,161732
"24205",426022,61735
"24206",426022,458314
"24264",426022,232401
"24265",426022,248089
"24266",426022,65307
"24267",426022,596983
"24273",426022,85204
"24274",426022,147409
"24287",426022,459410
"24288",426022,498283
"24289",426022,261096
"24290",426022,340545
"24291",426022,466083
"24292",426022,545377
"24301",426022,501746
"24302",426022,602824
"24303",426022,38135
"24385",426022,146094
"24386",426022,369175
"24387",426022,129338
"24388",426022,327608
"24389",426022,294605
"24390",426022,431332
"24391",426022,131663
"24392",426022,172503
"24393",426022,383777
"24394",426022,442851
"24395",426022,25537
"24396",426022,521383
"24397",426022,565731
"24518",426022,306331
"24519",426022,49062
"24520",426022,477291
"24521",426022,354697
"24522",426022,204016
"24523",426022,438363
"24524",426022,508796
"24525",426022,593684
"24528",426022,553257
"24529",426022,213698
"24530",426022,217506
"24531",426022,139908
"24532",426022,283425
"24545",426022,564247
"24546",426022,60058
"24547",426022,362667
"24549",426022,591634
"24551",426022,366122
"24552",426022,499828
"24553",426022,456362
"24554",426022,25205
"24555",426022,275280
"24556",426022,309789
"24559",426022,267859
"24560",426022,463127
"24561",426022,583040
"24562",426022,554352
"24611",426022,359570
"24612",426022,341502
"24613",426022,130054
"24614",426022,370385
"24615",426022,150935
"24616",426022,259277
"24617",426022,316743
"24618",426022,74621
"24619",426022,613076
"24620",426022,449357
"24621",426022,21445
"24622",426022,379990
"24623",426022,253434
"24624",426022,547471
"24625",426022,284169
"24666",239682,9101
"24667",239682,40458
"24668",239682,47528
"24669",239682,68496
"24670",239682,129462
"24671",239682,146781
"24672",239682,175835
"24673",239682,180037
"24674",239682,189820
"24675",239682,192496
"24676",239682,194044
"24677",239682,212016
"24678",239682,239762
"24679",239682,452599
"24680",239682,480021
"24681",239682,517526
"24682",239682,531386
"24683",239682,589856
"24699",426022,561311
"24700",426022,489220
"24702",426022,195332
"24703",426022,134778
"24704",426022,206244
"24705",426022,264793
"24707",426022,100036
"24708",426022,141356
"24709",426022,356611
"24716",426022,200883
"24717",426022,613369
"24718",426022,589758
"24719",426022,209105
"24722",356119,109054
"24869",426022,356572
"24870",426022,527944
"24874",426022,117647
"24879",426022,523286
"24880",426022,221980
"24881",426022,608800
"24882",426022,425306
"24883",426022,101593
"24884",426022,267723
"24885",426022,109085
"24886",426022,97905
"24887",426022,421963
"24888",426022,427956
"24890",426022,135471
"24891",426022,621350
"24892",426022,107461
"24893",426022,282465
"24894",426022,13379
"24895",426022,179286
"24906",940239,211866
"24907",940239,191507
"24932",426022,211483
"24933",426022,252953
"24934",426022,590150
"24935",426022,86679
"24936",426022,119122
"24937",426022,377575
"24938",426022,257050
"24939",426022,87712
"24940",426022,81675
"24941",426022,403340
"24942",426022,594087
"24944",426022,68823
"24945",426022,417071
"24948",426022,464156
"24951",426022,254766
"24952",426022,286824
"24953",426022,314521
"24954",426022,525816
"24956",426022,559047
"24957",426022,405804
"24958",426022,207121
"24963",426022,492223
"24964",426022,106596
"24965",426022,299089
"24973",426022,316003
"24976",426022,137209
"24977",426022,342084
"24978",426022,101486
"25077",426022,550254
"25130",656054,543790
"25165",426022,394440
"25167",426022,540156
"25180",426022,264265
"25244",426022,569828
"25245",426022,384460
"25253",426022,116068
"25486",940239,350676
"26012",426022,52938
"26013",426022,55629
"26014",426022,171597
"26015",426022,622046
"26016",426022,268443
"26017",426022,114525
"26018",426022,273947
"26019",426022,239463
"26020",426022,478757
"26021",426022,428244
"26023",426022,411217
"26024",426022,622021
"26025",426022,561348
"26026",426022,341671
"26027",426022,494668
"26028",426022,184376
"26030",426022,10229
"26031",426022,51125
"26032",426022,615635
"26212",426022,119344
"26235",940239,411746
"26254",426022,330362
"26255",426022,580467
"26260",426022,94260
"26261",426022,502957
"26262",426022,307607
"26263",426022,17361
"26315",426022,125135
"26316",426022,567
"26317",426022,523196
"26336",940239,554727
"26344",940239,305964
"26350",940239,497478
"26352",426022,217751
"26353",426022,224621
"26354",426022,286963
"26355",426022,116207
"26356",426022,611412
"26357",426022,138519
"26358",426022,247659
"26361",426022,169802
"26362",426022,331196
"26363",426022,501147
"26366",426022,315387
"26369",426022,539831
"26370",426022,577315
"26371",426022,289609
"26376",426022,82370
"26378",426022,624366
"26379",426022,417783
"26380",426022,188547
"26381",426022,118033
"26382",426022,330613
"26383",426022,528810
"26384",426022,330997
"26387",426022,440627
"26471",426022,592747
"26488",426022,60228
"26489",426022,92190
"26490",426022,608087
"26491",426022,108880
"26492",426022,292325
"26494",426022,93042
"26496",426022,491015
"26497",426022,200769
"26498",426022,533053
"26499",426022,158321
"26500",426022,462036
"26501",426022,293766
"26502",915777,509495
"26505",915777,68496
"26507",915777,228642
"26508",915777,573840
"26509",915777,191797
"26510",915777,333025
"26511",915777,188547
"26512",915777,122851
"27231",940239,541471
"27249",426022,39481
"27250",426022,546894
"27251",426022,584804
"27254",426022,388814
"27255",426022,108256
"27256",426022,483919
"27257",426022,494578
"27258",426022,289677
"27261",426022,565090
"27269",426022,110717
"27270",426022,70528
"27271",426022,351323
"27274",426022,43372
"27277",426022,485301
"27279",720019,17014
"27280",720019,87545
"27281",720019,297989
"27282",720019,300548
"27287",426022,90845
"27289",426022,106762
"27290",426022,600856
"27291",426022,405424
"27292",426022,91716
"27293",426022,411492
"27426",426022,477029
"27427",426022,288584
"27429",426022,84971
"27430",426022,206253
"27431",426022,133475
"27432",426022,100956
"27435",426022,269929
"27440",426022,205817
"27445",426022,542317
"27460",720019,28487
"27461",720019,62106
"27462",720019,90752
"27463",720019,207573
"27464",720019,269662
"27465",720019,296155
"27466",720019,416037
"27467",720019,499139
"27468",720019,540958
"27469",720019,601466
"27470",720019,603141
"27471",720019,207408
"27472",720019,56437
"27473",720019,460669
"27474",720019,586932
"27475",720019,622325
"27476",720019,162478
"27477",720019,331866
"27478",720019,490684
"27479",720019,516842
"27480",720019,546911
"27518",426022,296692
"27519",426022,514348
"27520",426022,394045
"27521",426022,400427
"27522",426022,100390
"27523",426022,457922
"27524",426022,10541
"27528",426022,582119
"27529",426022,141608
"27532",568167,144592
"27533",568167,283332
"27534",568167,370371
"27535",568167,382315
"27536",568167,531386
"27537",426022,397893
"27538",426022,240439
"27539",426022,4220
"27540",426022,306661
"27542",426022,367211
"27543",426022,190056
"27544",426022,270682
"27545",426022,325936
"27546",426022,452688
"27547",426022,161646
"27548",426022,490346
"27549",426022,52929
"27550",426022,137428
"27551",426022,540639
"27552",426022,543790
"27553",426022,431048
"27554",426022,604860
"27555",426022,250638
"27556",426022,468319
"27560",426022,488174
"27561",426022,581560
"27562",568167,169708
"27571",720019,4283
"27572",720019,85012
"27573",720019,121082
"27574",720019,187943
"27575",720019,190762
"27576",720019,320706
"27577",720019,344158
"27578",720019,419748
"27579",720019,435836
"27580",720019,475026
"27581",720019,517337
"27583",426022,8971
"27697",426022,596838
"27698",426022,254326
"27699",426022,59802
"27700",426022,508485
"27701",426022,502653
"27703",426022,610571
"27705",426022,584144
"27706",426022,346919
"27708",426022,275717
"27710",568167,569455
"27753",568167,119236
"27794",370266,119236
"27973",568167,60184
"27986",426022,48405
"27987",426022,29649
"27989",426022,139412
"27990",426022,56035
"27998",426022,119089
"28004",426022,395382
"28005",426022,581801
"28018",426022,332030
"28019",426022,495191
"28020",426022,404005
"28021",426022,203656
"28022",426022,56218
"28040",426022,274829
"28140",705715,9101
"28141",705715,12563
"28142",705715,47528
"28143",705715,68496
"28144",705715,175835
"28145",705715,189820
"28146",705715,192496
"28147",705715,212016
"28148",705715,314485
"28153",426022,136785
"28154",426022,164065
"28156",426022,117093
"28802",426022,360685
"28830",568167,74968
"28831",568167,159688
"28832",568167,262605
"28967",426022,279867
"28968",426022,147632
"28969",426022,160210
"28970",426022,127525
"28971",426022,227716
"28972",426022,470649
"29008",239682,28487
"29052",426022,93622
"29053",426022,488692
"29320",915611,40419
"29321",915611,223639
"29322",915611,476937
"29323",915611,547256
"29437",228449,569497
"29438",228449,310106
"29439",228449,9459
"29440",228449,268443
"29659",422245,25311
"29660",422245,40476
"29661",422245,56437
"29662",422245,60117
"29663",422245,96319
"29664",422245,169708
"29665",422245,196852
"29666",422245,210226
"29667",422245,270248
"29668",422245,299424
"29712",415462,40476
"29713",415462,51137
"29714",415462,56437
"29715",415462,60117
"29716",415462,67176
"29717",415462,96467
"29718",415462,131779
"29719",415462,134437
"29720",415462,166998
"29721",415462,179785
"29722",415462,189820
"29723",415462,206975
"29724",415462,210226
"29725",415462,210839
"29726",415462,215524
"29727",415462,224051
"29728",415462,282465
"29729",415462,290893
"29730",415462,294427
"29731",415462,347410
"29732",415462,357972
"29733",415462,371598
"29734",415462,397543
"29735",415462,434897
"29736",415462,435892
"29737",415462,436056
"29738",415462,448162
"29739",415462,466863
"29740",415462,467178
"29741",415462,470248
"29742",415462,478832
"29743",415462,523835
"29744",415462,526110
"29745",415462,533654
"29746",415462,593900
"29747",239682,392512
"29748",239682,457034
"29838",415462,41626
"29839",415462,283290
"29840",415462,266858
"29841",415462,362305
"30119",568167,212016
"30121",568167,275261
"30145",426022,372462
"30167",283499,131367
"30168",283499,200671
"30169",283499,226498
"30170",283499,347410
"30171",283499,521255
"30172",283499,305241
"30173",283499,533053
"30174",283499,104228
"30175",283499,527177
"30176",283499,320139
"30177",283499,263964
"30194",283499,131606
"30196",283499,441990
"30197",283499,336513
"30200",283499,605915
"30202",283499,28487
"30211",426022,267344
"30385",426022,267846
"30386",426022,270301
"30387",426022,184800
"30394",426022,39046
"30402",426022,522887
"30404",426022,257310
"30407",239682,269572
"30527",426022,264338
"30528",426022,584573
"30529",426022,609834
"30530",426022,12497
"30531",426022,302905
"30532",426022,313054
"30539",426022,369089
"30717",568167,182509
"30728",426022,162409
"30729",426022,298036
"30730",426022,400193
"30731",426022,537166
"30732",426022,520950
"30733",426022,539039
"30734",426022,155148
"30737",426022,454747
"30738",426022,89494
"30740",426022,536948
"30742",426022,227984
"30743",426022,341385
"30745",426022,304720
"30746",426022,289189
"30748",426022,52483
"30750",426022,159568
"30751",426022,399776
"30764",426022,35551
"30766",426022,150205
"31283",426022,6314
"31284",426022,168168
"31285",426022,495706
"31286",426022,22711
"31287",426022,3422
"31291",426022,473079
"31292",426022,468022
"31298",426022,569373
"31451",761251,12563
"31452",761251,17014
"31453",761251,40476
"31454",761251,56437
"31455",761251,74262
"31456",761251,119236
"31457",761251,169708
"31458",761251,179785
"31459",761251,196852
"31460",761251,206975
"31461",761251,210839
"31462",761251,224051
"31463",761251,239762
"31464",761251,297989
"31465",761251,310942
"31466",761251,350511
"31484",568167,593557
"31485",568167,199467
"31606",426022,156565
"31607",426022,321686
"31608",426022,413331
"31609",426022,514689
"31610",426022,459817
"31611",426022,214895
"31617",137191,193022
"31619",137191,135261
"31620",137191,279584
"31621",137191,291845
"31622",137191,314234
"31623",137191,378020
"31624",137191,418169
"31625",137191,439886
"31626",137191,577674
"31627",137191,604509
"31628",137191,607917
"31629",137191,619429
"31631",426022,499565
"31632",426022,290904
"31633",426022,246102
"31651",426022,241784
"31652",426022,110178
"31653",426022,589229
"31654",426022,526047
"32511",426022,114747
"32731",137191,354304
"32750",426022,338176
"32751",426022,401027
"32752",426022,141048
"32753",426022,172781
"32754",426022,220001
"32755",426022,413508
"32756",426022,123689
"32763",426022,39418
"32764",426022,490060
"32765",426022,324442
"32768",426022,539848
"32769",426022,619950
"32770",426022,132115
"32908",462733,67176
"32909",462733,112273
"32910",462733,131367
"32911",462733,166998
"32912",462733,179785
"32913",462733,196852
"32914",462733,206975
"32915",462733,213829
"32916",462733,228988
"32917",462733,270248
"32918",462733,290893
"32919",462733,324045
"32920",462733,371598
"32921",462733,397543
"32922",462733,428105
"32923",462733,436056
"32924",462733,448805
"32925",462733,457583
"32962",568167,40458
"32963",568167,175835
"32964",568167,189820
"32965",568167,192496
"32966",568167,194044
"32967",568167,452599
"32968",568167,517526
"32969",568167,589856
"32970",568167,405202
"32985",568167,423861
"33197",426022,325116
"33358",638390,56437
"33359",638390,68496
"33360",638390,175835
"33361",638390,189820
"33362",638390,206847
"33363",638390,206975
"33364",638390,210226
"33365",638390,267846
"33366",638390,385552
"33367",638390,440749
"33368",638390,467178
"33369",638390,499437
"33370",638390,526110
"33542",426022,217536
"33543",426022,435642
"33548",426022,300265
"33724",426022,277915
"33725",426022,407343
"33760",426022,131222
"33761",426022,235347
"33762",426022,449203
"33765",568167,610727
"33767",426022,269397
"33768",426022,116254
"33769",426022,100453
"33770",426022,184774
"33773",426022,475871
"33775",426022,231655
"33815",568167,16061
"33816",568167,84102
"33821",568167,570530
"33839",568167,124270
"33843",568167,4653
"33847",239682,300733
"33908",426022,275026
"33909",426022,458107
"33910",426022,181464
"33911",426022,431797
"33912",426022,99904
"33919",426022,518962
"33921",426022,334730
"33922",426022,567888
"33923",426022,535712
"33924",426022,470823
"33929",568167,382484
"33936",568167,440627
"33937",568167,222533
"33956",426022,170684
"33957",426022,246302
"33958",426022,482685
"33959",426022,352154
"33960",426022,298281
"33961",426022,172853
"33962",426022,166534
"33963",426022,421158
"33964",426022,44316
"33965",426022,25820
"33973",426022,124390
"34121",568167,279450
"34122",568167,569396
"34196",568167,269572
"34197",568167,589869
"34198",568167,311998
"34199",568167,370727
"34202",568167,22757
"34203",568167,507010
"34204",568167,99394
"34207",568167,497792
"34208",568167,62526
"34567",426022,85514
"34568",426022,292873
"34569",426022,322643
"34570",426022,511280
"34575",426022,408708
"34588",426022,425044
"34589",426022,450725
"34590",426022,211028
"34597",426022,509679
"34598",426022,64186
"34609",426022,457975
"34617",426022,615643
"34621",426022,317725
