"","user_id","track_id","timestamp"
"330",15972,35269,"2010-01-01 13:57:23"
"335",15972,35275,"2010-01-01 14:01:42"
"710",42152,17490,"2010-01-01 17:25:29"
"711",42152,17489,"2010-01-01 17:25:47"
"1196",43546,19880,"2010-01-01 21:19:01"
"1203",43546,27699,"2010-01-01 21:19:37"
"1204",43546,21578,"2010-01-01 21:19:45"
"1205",43546,22482,"2010-01-01 21:19:53"
"1208",44904,17452,"2010-01-01 21:22:09"
"1216",44904,17454,"2010-01-01 21:22:21"
"1222",44904,7437,"2010-01-01 21:23:50"
"1456",46325,28115,"2010-01-01 22:07:27"
"1457",46325,20639,"2010-01-01 22:07:32"
"1458",46325,32844,"2010-01-01 22:07:35"
"1463",46325,28115,"2010-01-01 22:09:08"
"1464",46325,20639,"2010-01-01 22:09:13"
"1467",46325,20641,"2010-01-01 22:09:30"
"1468",46325,32844,"2010-01-01 22:09:45"
"1469",46325,20639,"2010-01-01 22:09:48"
"1474",46325,20639,"2010-01-01 22:10:48"
"1475",46325,20641,"2010-01-01 22:10:49"
"1478",46325,20641,"2010-01-01 22:11:20"
"1479",46325,32844,"2010-01-01 22:11:22"
"1481",46325,20640,"2010-01-01 22:11:28"
"1484",46325,28112,"2010-01-01 22:11:53"
"1489",46325,29652,"2010-01-01 22:13:01"
"1490",46325,20642,"2010-01-01 22:13:04"
"1500",46325,28115,"2010-01-01 22:14:30"
"1508",46325,20639,"2010-01-01 22:15:02"
"1510",46325,20641,"2010-01-01 22:15:16"
"1511",46325,20640,"2010-01-01 22:15:21"
"1512",46325,20636,"2010-01-01 22:15:34"
"1515",46325,20637,"2010-01-01 22:15:43"
"1517",46325,20642,"2010-01-01 22:15:52"
"1575",46325,28115,"2010-01-01 22:37:11"
"1578",46325,32844,"2010-01-01 22:37:15"
"1579",46325,28115,"2010-01-01 22:37:18"
"1583",46325,20639,"2010-01-01 22:38:01"
"1584",46325,28115,"2010-01-01 22:38:03"
"1585",46325,20639,"2010-01-01 22:38:04"
"1646",46326,3703,"2010-01-01 22:48:29"
"1651",46326,7978,"2010-01-01 22:49:17"
"1664",46326,3703,"2010-01-01 22:50:46"
"1887",179,10856,"2010-01-02 02:00:34"
"1916",46331,36699,"2010-01-02 02:24:47"
"1924",46331,36700,"2010-01-02 02:28:53"
"1930",46331,36701,"2010-01-02 02:32:02"
"2160",2313,31672,"2010-01-02 11:24:03"
"2161",2313,29907,"2010-01-02 11:25:39"
"2927",2432,30496,"2010-01-02 18:13:21"
"2929",2432,38941,"2010-01-02 18:15:29"
"2988",36042,38503,"2010-01-02 18:38:58"
"2989",36042,38503,"2010-01-02 18:39:00"
"2992",36042,23897,"2010-01-02 18:39:42"
"2993",36042,23897,"2010-01-02 18:39:43"
"2998",36042,23897,"2010-01-02 18:40:47"
"2999",36042,23897,"2010-01-02 18:40:48"
"3001",36042,23897,"2010-01-02 18:41:07"
"3002",36042,23897,"2010-01-02 18:41:09"
"3003",36042,25753,"2010-01-02 18:41:33"
"3004",36042,25753,"2010-01-02 18:41:34"
"3008",36042,38503,"2010-01-02 18:42:09"
"3009",36042,38038,"2010-01-02 18:42:25"
"3010",36042,34833,"2010-01-02 18:43:15"
"3013",36042,23899,"2010-01-02 18:43:46"
"3014",36042,23898,"2010-01-02 18:44:06"
"3018",36042,33350,"2010-01-02 18:44:25"
"3021",36042,34819,"2010-01-02 18:45:16"
"3024",36042,25753,"2010-01-02 18:45:24"
"3025",36042,31778,"2010-01-02 18:45:33"
"3030",36042,28642,"2010-01-02 18:45:58"
"3032",275,17764,"2010-01-02 18:46:16"
"3037",275,17764,"2010-01-02 18:46:26"
"3038",275,17768,"2010-01-02 18:46:29"
"3041",275,17764,"2010-01-02 18:46:35"
"3566",15972,32711,"2010-01-02 21:32:09"
"3567",15972,36765,"2010-01-02 21:32:29"
"3568",15972,2635,"2010-01-02 21:33:41"
"3569",15972,6406,"2010-01-02 21:34:37"
"3570",15972,6412,"2010-01-02 21:34:48"
"3571",15972,6408,"2010-01-02 21:34:49"
"3572",15972,6406,"2010-01-02 21:34:54"
"3573",15972,6406,"2010-01-02 21:34:57"
"3574",15972,6406,"2010-01-02 21:34:59"
"3575",15972,34516,"2010-01-02 21:36:14"
"3576",15972,27801,"2010-01-02 21:36:33"
"3736",44904,16170,"2010-01-02 23:01:54"
"3737",44904,16172,"2010-01-02 23:02:08"
"3738",44904,30860,"2010-01-02 23:02:43"
"3739",44904,30860,"2010-01-02 23:03:07"
"3740",44904,30868,"2010-01-02 23:03:09"
"3741",44904,30860,"2010-01-02 23:03:10"
"3743",44904,30868,"2010-01-02 23:03:38"
"3750",44904,35653,"2010-01-02 23:09:38"
"3751",44904,35654,"2010-01-02 23:13:49"
"3752",44904,35820,"2010-01-02 23:18:11"
"3754",44904,35653,"2010-01-02 23:23:30"
"3762",44904,38503,"2010-01-02 23:33:26"
"3764",44904,35653,"2010-01-02 23:34:46"
"3765",66,28216,"2010-01-02 23:36:38"
"3768",44904,35654,"2010-01-02 23:38:55"
"3769",66,28217,"2010-01-02 23:40:24"
"3779",66,28218,"2010-01-02 23:43:08"
"3790",42007,30489,"2010-01-02 23:50:15"
"3791",42007,30551,"2010-01-02 23:50:34"
"3795",42007,25300,"2010-01-02 23:51:56"
"3796",42007,2177,"2010-01-02 23:52:07"
"3797",42007,2177,"2010-01-02 23:52:08"
"3798",42007,2177,"2010-01-02 23:52:09"
"3800",42007,2177,"2010-01-02 23:52:10"
"3802",42007,5696,"2010-01-02 23:52:50"
"3803",42007,6284,"2010-01-02 23:53:02"
"3804",42007,16514,"2010-01-02 23:53:07"
"3805",42007,25300,"2010-01-02 23:53:27"
"3806",42007,27449,"2010-01-02 23:53:29"
"3807",42007,27449,"2010-01-02 23:53:31"
"3808",42007,22473,"2010-01-02 23:53:32"
"3809",42007,22461,"2010-01-02 23:53:33"
"3810",42007,10780,"2010-01-02 23:53:38"
"3811",42007,5061,"2010-01-02 23:53:39"
"3813",42007,12653,"2010-01-02 23:54:52"
"3814",42007,12653,"2010-01-02 23:54:55"
"3815",42007,12653,"2010-01-02 23:54:56"
"3817",42007,12655,"2010-01-02 23:55:32"
"3818",42007,1101,"2010-01-02 23:55:39"
"3819",42007,1101,"2010-01-02 23:55:40"
"3820",42007,1099,"2010-01-02 23:55:41"
"3821",42007,10082,"2010-01-02 23:55:42"
"3837",1718,35103,"2010-01-03 00:26:03"
"4276",46375,39140,"2010-01-03 13:45:06"
"4277",46375,39173,"2010-01-03 13:45:20"
"4285",46375,13277,"2010-01-03 13:48:54"
"4289",46375,13277,"2010-01-03 13:49:09"
"4294",46375,1947,"2010-01-03 13:49:48"
"4301",46375,22381,"2010-01-03 14:00:55"
"4302",46375,22380,"2010-01-03 14:01:05"
"4315",46375,8019,"2010-01-03 14:09:42"
"4318",46375,8024,"2010-01-03 14:10:14"
"4319",46375,8023,"2010-01-03 14:10:22"
"4321",46375,34404,"2010-01-03 14:10:52"
"4322",46375,33427,"2010-01-03 14:11:17"
"4323",46375,32064,"2010-01-03 14:11:27"
"4324",46375,28028,"2010-01-03 14:11:33"
"4325",46375,26974,"2010-01-03 14:11:41"
"4326",46375,25952,"2010-01-03 14:11:45"
"4330",46375,11657,"2010-01-03 14:12:16"
"4331",46375,11666,"2010-01-03 14:12:24"
"4332",46375,4194,"2010-01-03 14:12:30"
"4595",42007,31927,"2010-01-03 16:22:09"
"4597",42007,31099,"2010-01-03 16:22:25"
"4598",42007,9500,"2010-01-03 16:23:06"
"4599",42007,5060,"2010-01-03 16:23:14"
"4600",42007,5060,"2010-01-03 16:23:16"
"4601",42007,5060,"2010-01-03 16:23:18"
"4602",42007,5060,"2010-01-03 16:23:19"
"4603",42007,7959,"2010-01-03 16:23:21"
"4604",42007,9858,"2010-01-03 16:23:23"
"4605",42007,2128,"2010-01-03 16:23:24"
"4606",42007,7264,"2010-01-03 16:23:29"
"4607",42007,8218,"2010-01-03 16:23:31"
"4608",42007,37045,"2010-01-03 16:23:46"
"4611",42007,9500,"2010-01-03 16:24:28"
"4612",42007,13129,"2010-01-03 16:25:43"
"4613",42007,6162,"2010-01-03 16:25:45"
"4614",42007,14143,"2010-01-03 16:25:50"
"4615",42007,5851,"2010-01-03 16:25:51"
"4616",42007,12655,"2010-01-03 16:26:09"
"4617",42007,13839,"2010-01-03 16:26:30"
"4618",42007,6268,"2010-01-03 16:26:32"
"4622",42007,9857,"2010-01-03 16:27:19"
"4699",46387,33994,"2010-01-03 16:48:23"
"4700",46387,34007,"2010-01-03 16:48:30"
"4701",46387,34008,"2010-01-03 16:48:33"
"4702",46387,33994,"2010-01-03 16:48:35"
"4704",46387,27585,"2010-01-03 16:48:57"
"4709",46387,27416,"2010-01-03 16:49:38"
"4712",46387,28974,"2010-01-03 16:49:52"
"4719",46387,10582,"2010-01-03 16:51:57"
"4721",46387,10582,"2010-01-03 16:52:06"
"4722",46387,20617,"2010-01-03 16:52:15"
"4723",46387,12048,"2010-01-03 16:52:28"
"4724",46387,5145,"2010-01-03 16:52:37"
"4726",46387,5145,"2010-01-03 16:52:43"
"4727",46387,9431,"2010-01-03 16:52:51"
"4728",46387,9431,"2010-01-03 16:52:55"
"4729",44904,38284,"2010-01-03 16:52:56"
"4730",46387,29446,"2010-01-03 16:52:58"
"4732",46387,24998,"2010-01-03 16:53:46"
"4734",46387,3554,"2010-01-03 16:54:17"
"4735",46387,3554,"2010-01-03 16:54:27"
"4737",46387,26977,"2010-01-03 16:54:35"
"4741",44904,23493,"2010-01-03 16:54:44"
"4742",46387,25776,"2010-01-03 16:54:49"
"4743",46387,5217,"2010-01-03 16:54:55"
"4744",46387,5217,"2010-01-03 16:55:02"
"4745",46387,5217,"2010-01-03 16:55:03"
"4747",44904,23494,"2010-01-03 16:55:55"
"4748",44904,23493,"2010-01-03 16:55:56"
"4753",44904,37111,"2010-01-03 16:57:14"
"4754",44904,36640,"2010-01-03 16:57:26"
"4755",44904,26784,"2010-01-03 16:57:57"
"4756",44904,27371,"2010-01-03 16:58:32"
"4757",44904,37170,"2010-01-03 16:59:45"
"4761",46387,17504,"2010-01-03 17:01:00"
"4762",44904,35653,"2010-01-03 17:01:03"
"4774",44904,35654,"2010-01-03 17:05:13"
"4779",44904,35820,"2010-01-03 17:09:36"
"4783",44904,35253,"2010-01-03 17:14:37"
"4784",44904,34742,"2010-01-03 17:15:13"
"4800",44904,35262,"2010-01-03 17:27:27"
"4810",44904,19879,"2010-01-03 17:30:02"
"4823",44904,11410,"2010-01-03 17:33:58"
"4825",44904,11410,"2010-01-03 17:34:29"
"4826",44904,10776,"2010-01-03 17:34:43"
"4940",38853,38249,"2010-01-03 18:59:21"
"4956",38853,1644,"2010-01-03 19:05:08"
"5128",1639,19865,"2010-01-03 20:44:45"
"5131",1639,19861,"2010-01-03 20:45:10"
"5161",1639,37456,"2010-01-03 20:52:30"
"5162",1639,7556,"2010-01-03 20:53:08"
"5280",40958,18380,"2010-01-03 21:39:21"
"5287",40958,18380,"2010-01-03 21:40:17"
"5846",7375,23452,"2010-01-04 02:23:07"
"5847",7375,25172,"2010-01-04 02:23:54"
"5848",7375,25172,"2010-01-04 02:23:56"
"5849",7375,25172,"2010-01-04 02:23:58"
"5851",7375,23455,"2010-01-04 02:24:43"
"5929",1063,10507,"2010-01-04 11:28:09"
"5936",1063,10507,"2010-01-04 11:40:36"
"5937",1063,23048,"2010-01-04 11:40:38"
"5938",1063,10507,"2010-01-04 11:40:38"
"5939",1063,10507,"2010-01-04 11:40:49"
"5940",1063,6887,"2010-01-04 11:42:09"
"6620",158,38503,"2010-01-04 21:29:14"
"6621",158,38038,"2010-01-04 21:29:23"
"6622",158,34833,"2010-01-04 21:29:32"
"6623",158,23899,"2010-01-04 21:29:36"
"6905",15972,5023,"2010-01-04 22:36:19"
"6907",15972,343,"2010-01-04 22:38:04"
"6909",15972,37059,"2010-01-04 22:39:40"
"6910",15972,37059,"2010-01-04 22:41:03"
"6913",15972,12801,"2010-01-04 22:42:52"
"6914",15972,4124,"2010-01-04 22:43:02"
"6919",15972,1089,"2010-01-04 22:45:15"
"6920",15972,4125,"2010-01-04 22:45:30"
"6925",15972,10081,"2010-01-04 22:46:47"
"6929",15972,39105,"2010-01-04 22:47:18"
"6931",15972,37320,"2010-01-04 22:47:29"
"6932",15972,10089,"2010-01-04 22:47:43"
"6934",15972,30171,"2010-01-04 22:48:20"
"6935",15972,10081,"2010-01-04 22:48:39"
"6936",15972,2635,"2010-01-04 22:48:40"
"6937",15972,2634,"2010-01-04 22:49:30"
"6940",15972,8189,"2010-01-04 22:49:51"
"6942",15972,8188,"2010-01-04 22:50:41"
"6943",15972,8187,"2010-01-04 22:50:54"
"6945",15972,6051,"2010-01-04 22:51:11"
"6948",15972,2637,"2010-01-04 22:52:12"
"6949",15972,8063,"2010-01-04 22:52:27"
"6952",15972,8068,"2010-01-04 22:54:36"
"6955",15972,8069,"2010-01-04 22:54:53"
"6959",15972,8064,"2010-01-04 22:55:50"
"6962",15972,5023,"2010-01-04 22:57:16"
"6964",15972,8576,"2010-01-04 22:57:25"
"6965",15972,10081,"2010-01-04 22:57:28"
"6966",15972,2635,"2010-01-04 22:57:30"
"6967",15972,8576,"2010-01-04 22:57:41"
"6970",15972,27390,"2010-01-04 22:58:42"
"6971",15972,10929,"2010-01-04 22:58:56"
"6972",15972,8577,"2010-01-04 22:59:11"
"6977",15972,39297,"2010-01-04 23:00:41"
"6981",2721,9057,"2010-01-04 23:02:42"
"6983",2721,9058,"2010-01-04 23:03:37"
"6984",2721,9058,"2010-01-04 23:03:42"
"6986",2721,9067,"2010-01-04 23:04:51"
"6987",2721,9067,"2010-01-04 23:04:54"
"6988",2721,9068,"2010-01-04 23:05:15"
"6989",2721,9068,"2010-01-04 23:05:18"
"6993",2721,9069,"2010-01-04 23:06:06"
"6994",2721,9069,"2010-01-04 23:06:09"
"6996",2721,9076,"2010-01-04 23:06:46"
"6999",2721,8286,"2010-01-04 23:08:32"
"7000",2721,9057,"2010-01-04 23:08:50"
"7001",2721,9061,"2010-01-04 23:08:53"
"7002",2721,9057,"2010-01-04 23:08:57"
"7003",2721,9061,"2010-01-04 23:08:59"
"7004",2721,9061,"2010-01-04 23:09:02"
"7005",2721,9061,"2010-01-04 23:09:05"
"7008",2721,3817,"2010-01-04 23:09:38"
"7009",2721,3817,"2010-01-04 23:09:42"
"7012",2721,38981,"2010-01-04 23:10:45"
"7013",2721,38981,"2010-01-04 23:10:47"
"7025",2721,25365,"2010-01-04 23:13:18"
"7026",2721,25365,"2010-01-04 23:13:20"
"7031",2721,15872,"2010-01-04 23:14:17"
"7032",2721,15872,"2010-01-04 23:14:19"
"7034",2721,9037,"2010-01-04 23:14:44"
"7035",2721,9037,"2010-01-04 23:14:49"
"7037",2721,36953,"2010-01-04 23:15:14"
"7038",2721,36953,"2010-01-04 23:15:17"
"7039",2721,6269,"2010-01-04 23:15:32"
"7040",2721,6269,"2010-01-04 23:15:38"
"7047",2721,16252,"2010-01-04 23:17:01"
"7048",2721,16252,"2010-01-04 23:17:06"
"7053",2721,38390,"2010-01-04 23:18:16"
"7054",2721,38390,"2010-01-04 23:18:21"
"7058",2721,39328,"2010-01-04 23:19:25"
"7059",2721,39328,"2010-01-04 23:19:27"
"7062",2721,39329,"2010-01-04 23:20:06"
"7063",2721,39329,"2010-01-04 23:20:10"
"7069",2721,39330,"2010-01-04 23:20:28"
"7070",2721,39330,"2010-01-04 23:20:32"
"7078",2721,38666,"2010-01-04 23:23:02"
"7079",2721,38666,"2010-01-04 23:23:05"
"7081",2721,37983,"2010-01-04 23:23:40"
"7082",2721,37983,"2010-01-04 23:23:43"
"7084",2721,37296,"2010-01-04 23:24:39"
"7085",2721,37296,"2010-01-04 23:24:41"
"7086",2721,35088,"2010-01-04 23:25:00"
"7087",2721,35088,"2010-01-04 23:25:03"
"7088",15972,37088,"2010-01-04 23:25:34"
"7092",15972,22253,"2010-01-04 23:27:58"
"7093",2721,28372,"2010-01-04 23:28:40"
"7095",2721,29868,"2010-01-04 23:29:10"
"7096",2721,29868,"2010-01-04 23:29:13"
"7330",960,37296,"2010-01-05 10:11:38"
"7331",960,35088,"2010-01-05 10:12:12"
"7603",66,28216,"2010-01-05 14:26:50"
"7607",66,28217,"2010-01-05 14:30:38"
"7611",66,28218,"2010-01-05 14:33:19"
"8021",1942,26052,"2010-01-05 16:25:04"
"8325",44904,38744,"2010-01-05 18:38:21"
"8327",44904,38705,"2010-01-05 18:38:43"
"8329",44904,22099,"2010-01-05 18:40:17"
"8332",44904,22100,"2010-01-05 18:41:14"
"8333",44904,22099,"2010-01-05 18:41:18"
"8335",44904,22100,"2010-01-05 18:41:26"
"8337",44904,32533,"2010-01-05 18:42:16"
"8338",44904,24661,"2010-01-05 18:42:21"
"8339",44904,32530,"2010-01-05 18:42:30"
"8340",44904,32533,"2010-01-05 18:42:37"
"8341",44904,32534,"2010-01-05 18:42:53"
"8430",44904,19878,"2010-01-05 19:09:32"
"8495",2721,20592,"2010-01-05 19:36:58"
"8496",2721,5051,"2010-01-05 19:37:50"
"8498",2721,38977,"2010-01-05 19:38:42"
"8499",2721,37941,"2010-01-05 19:38:52"
"8500",2721,37941,"2010-01-05 19:38:52"
"8503",2721,39297,"2010-01-05 19:39:24"
"8504",2721,39297,"2010-01-05 19:39:28"
"8687",2721,5056,"2010-01-05 21:20:07"
"8700",2721,5055,"2010-01-05 21:25:00"
"8704",43546,22482,"2010-01-05 21:26:36"
"8707",2721,5059,"2010-01-05 21:26:57"
"8719",2721,9057,"2010-01-05 21:30:24"
"8720",43546,9422,"2010-01-05 21:30:35"
"8729",2721,9058,"2010-01-05 21:32:13"
"8730",2721,9058,"2010-01-05 21:32:16"
"8732",2721,9059,"2010-01-05 21:32:49"
"8733",2721,9059,"2010-01-05 21:32:50"
"8735",2721,9060,"2010-01-05 21:32:58"
"8737",2721,9060,"2010-01-05 21:33:01"
"8740",2721,9061,"2010-01-05 21:33:06"
"8741",2721,9061,"2010-01-05 21:33:17"
"8742",2721,9062,"2010-01-05 21:33:25"
"8743",2721,9063,"2010-01-05 21:33:35"
"8747",2721,9064,"2010-01-05 21:33:43"
"8749",2721,9065,"2010-01-05 21:33:50"
"8750",2721,9064,"2010-01-05 21:34:00"
"8751",2721,9063,"2010-01-05 21:34:03"
"8752",2721,9062,"2010-01-05 21:34:05"
"8753",2721,9061,"2010-01-05 21:34:07"
"8754",2721,9060,"2010-01-05 21:34:09"
"8755",2721,9059,"2010-01-05 21:34:10"
"8756",2721,9058,"2010-01-05 21:34:20"
"8757",2721,9057,"2010-01-05 21:34:22"
"8758",2721,9077,"2010-01-05 21:34:23"
"8759",2721,9057,"2010-01-05 21:34:27"
"8760",43546,7228,"2010-01-05 21:34:29"
"8764",2721,9077,"2010-01-05 21:35:56"
"8765",43546,15513,"2010-01-05 21:36:03"
"8766",2721,9076,"2010-01-05 21:36:06"
"8767",43546,5049,"2010-01-05 21:36:10"
"8768",43546,10662,"2010-01-05 21:36:14"
"8769",2721,9075,"2010-01-05 21:36:16"
"8770",43546,21418,"2010-01-05 21:36:19"
"8771",2721,9074,"2010-01-05 21:36:25"
"8773",2721,9073,"2010-01-05 21:36:41"
"8775",2721,9072,"2010-01-05 21:36:46"
"8776",2721,9071,"2010-01-05 21:36:47"
"8777",2721,9070,"2010-01-05 21:36:49"
"8778",2721,9069,"2010-01-05 21:36:50"
"8779",2721,9068,"2010-01-05 21:37:30"
"8780",2721,9067,"2010-01-05 21:37:40"
"8781",2721,9066,"2010-01-05 21:37:46"
"8786",2721,9065,"2010-01-05 21:41:05"
"8787",43546,21416,"2010-01-05 21:41:09"
"8788",2721,9064,"2010-01-05 21:41:10"
"8789",2721,9063,"2010-01-05 21:41:15"
"8790",2721,9062,"2010-01-05 21:41:30"
"8792",2721,86,"2010-01-05 21:42:30"
"8793",43546,21415,"2010-01-05 21:43:19"
"8796",43546,22617,"2010-01-05 21:43:23"
"8804",43546,26302,"2010-01-05 21:45:06"
"8815",2721,21829,"2010-01-05 21:48:07"
"8816",2721,37059,"2010-01-05 21:48:38"
"8817",2721,12801,"2010-01-05 21:48:48"
"8818",2721,4124,"2010-01-05 21:49:01"
"8820",2721,12800,"2010-01-05 21:49:37"
"8821",2721,4126,"2010-01-05 21:49:46"
"8822",2721,12803,"2010-01-05 21:49:52"
"8823",2721,343,"2010-01-05 21:50:02"
"8824",43546,25104,"2010-01-05 21:50:03"
"8825",2721,12802,"2010-01-05 21:50:06"
"8828",2721,5056,"2010-01-05 21:51:45"
"8829",2721,5055,"2010-01-05 21:51:47"
"8830",2721,5063,"2010-01-05 21:51:48"
"8831",2721,5064,"2010-01-05 21:51:49"
"8832",2721,5062,"2010-01-05 21:52:08"
"8836",2721,5060,"2010-01-05 21:52:40"
"8837",2721,5061,"2010-01-05 21:52:42"
"8838",2721,5050,"2010-01-05 21:52:45"
"8841",43546,32097,"2010-01-05 21:55:02"
"8842",2721,5052,"2010-01-05 21:55:58"
"8843",2721,5058,"2010-01-05 21:56:20"
"8844",2721,5054,"2010-01-05 21:56:31"
"8846",2721,5053,"2010-01-05 21:56:50"
"8847",2721,5057,"2010-01-05 21:56:53"
"8848",2721,5049,"2010-01-05 21:57:26"
"8849",2721,5051,"2010-01-05 21:57:31"
"8850",2721,27205,"2010-01-05 21:57:40"
"8851",2721,27205,"2010-01-05 21:58:06"
"8855",43546,32099,"2010-01-05 22:00:23"
"8866",43546,32100,"2010-01-05 22:05:23"
"8870",2721,38390,"2010-01-05 22:06:01"
"8871",2721,36956,"2010-01-05 22:06:14"
"8874",2721,32973,"2010-01-05 22:07:17"
"8876",2721,38389,"2010-01-05 22:07:25"
"8877",2721,36953,"2010-01-05 22:07:32"
"8879",2721,32971,"2010-01-05 22:07:37"
"8880",2721,29396,"2010-01-05 22:07:44"
"8881",2721,33962,"2010-01-05 22:07:48"
"8882",2721,16252,"2010-01-05 22:08:07"
"8884",2721,16251,"2010-01-05 22:08:13"
"8885",2721,38390,"2010-01-05 22:08:18"
"8886",2721,36956,"2010-01-05 22:08:20"
"8887",2721,32973,"2010-01-05 22:08:23"
"8904",2721,18995,"2010-01-05 22:11:59"
"8905",43546,32101,"2010-01-05 22:12:24"
"8909",2721,26248,"2010-01-05 22:13:13"
"8910",2721,36559,"2010-01-05 22:13:36"
"8940",43546,32278,"2010-01-05 22:18:21"
"8979",43546,32470,"2010-01-05 22:25:07"
"9010",43546,32471,"2010-01-05 22:32:02"
"9027",43546,33665,"2010-01-05 22:35:53"
"9110",44904,30860,"2010-01-05 23:18:39"
"9120",44904,30868,"2010-01-05 23:19:11"
"9127",44904,30866,"2010-01-05 23:19:23"
"9136",44904,30859,"2010-01-05 23:19:54"
"9137",3663,5057,"2010-01-05 23:20:04"
"9138",44904,30865,"2010-01-05 23:20:05"
"9139",44904,30864,"2010-01-05 23:20:06"
"9141",44904,30863,"2010-01-05 23:20:21"
"9142",44904,30862,"2010-01-05 23:20:31"
"9143",44904,2082,"2010-01-05 23:20:54"
"9144",44904,6277,"2010-01-05 23:20:58"
"9145",44904,6271,"2010-01-05 23:21:28"
"9197",2721,38026,"2010-01-05 23:30:08"
"9201",2721,36932,"2010-01-05 23:32:01"
